onset	duration	reaction_time	percent_off_trial	trial_type	immediate_amount	delayed_amount	delay_time_words	delay_time_days	k_this_trial	response_button	response_binarized	onset.plus.rt	onset.plus.stimdur	absolute_time	trialnum	onset_orig	duration_orig	trial_type_orig	easy_par_orig	hard_par_orig
362.50	4.5	1.3569	 1.90	easy_par	10	30.112	1 year	365	0.005510	y	 1	363.86	367.02	346.5	67	362.5033	4.5	easy_par	0.4792	n/a
367.76	4.5	1.7002	-0.99	easy_par	10	10.000	2 days	2	0.000019	b	 0	369.46	372.28	351.75	68	367.7642	4.5	easy_par	-0.5208	n/a
373.01	4.5	1.6756	 0.01	hard_par	10	12.303	4 months	120	0.001919	y	 1	374.68	377.52	357	69	373.0084	4.5	hard_par	n/a	-1.7083
378.25	4.5	2.6282	 0.01	hard_par	10	10.038	2 days	2	0.001919	y	 1	380.88	382.77	362.25	70	378.2528	4.5	hard_par	n/a	-1.7083
383.51	4.5	1.5301	 2.00	easy_par	10	16.840	4 months	120	0.005700	y	 1	385.04	388.03	367.5	71	383.5135	4.5	easy_par	0.4792	n/a
388.76	4.5	1.5323	 2.00	easy_par	10	13.420	2 months	60	0.005700	y	 1	390.29	393.27	372.75	72	388.7579	4.5	easy_par	0.4792	n/a
394.00	4.5	1.4475	-0.95	easy_par	10	10.057	2 months	60	0.000095	b	 0	395.45	398.52	378	73	394.002	4.5	easy_par	-0.5208	n/a
404.51	4.5	1.6804	-0.01	hard_par	5	 5.066	1 week	7	0.001881	y	 1	406.19	409.02	388.5	75	404.5072	4.5	hard_par	n/a	-1.7083
409.75	4.5	1.4178	 2.00	easy_par	5	 8.420	4 months	120	0.005700	y	 1	411.17	414.27	393.75	76	409.7515	4.5	easy_par	0.4792	n/a
415.01	4.5	2.0378	 0.05	hard_par	5	 8.641	1 year	365	0.001995	b	 0	417.05	419.53	399	77	415.0125	4.5	hard_par	n/a	-2.7083
420.26	4.5	1.1379	-0.95	easy_par	5	 5.057	4 months	120	0.000095	b	 0	421.39	424.77	404.25	78	420.2567	4.5	easy_par	-0.5208	n/a
425.50	4.5	1.6435	 2.00	easy_par	5	 5.200	1 week	7	0.005700	y	 1	427.14	430.02	409.5	79	425.5009	4.5	easy_par	0.4792	n/a
430.76	4.5	1.2407	-0.05	hard_par	5	 5.018	2 days	2	0.001805	y	 1	432.00	435.28	414.75	80	430.7618	4.5	hard_par	n/a	-1.7083
436.01	4.5	1.2113	-0.99	easy_par	10	10.011	2 months	60	0.000019	b	 0	437.22	440.52	420	81	436.006	4.5	easy_par	-0.5208	n/a
441.27	4.5	1.2325	-0.95	easy_par	10	10.020	3 weeks	21	0.000095	b	 0	442.50	445.78	425.25	82	441.2668	4.5	easy_par	-0.5208	n/a
446.51	4.5	1.6827	 0.05	hard_par	10	10.140	1 week	7	0.001995	y	 1	448.19	451.03	430.5	83	446.5112	4.5	hard_par	n/a	-1.7083
451.76	4.5	1.3732	-0.01	hard_par	10	10.038	2 days	2	0.001881	y	 1	453.13	456.27	435.75	84	451.7555	4.5	hard_par	n/a	-1.7083
457.02	4.5	2.9223	 1.90	easy_par	10	10.386	1 week	7	0.005510	y	 1	459.94	461.53	441	85	457.0163	4.5	easy_par	0.4792	n/a
462.26	4.5	3.2467	 2.00	easy_par	10	11.197	3 weeks	21	0.005700	y	 1	465.51	466.77	446.25	86	462.2607	4.5	easy_par	0.4792	n/a
467.50	4.5	1.0981	 2.00	easy_par	10	30.805	1 year	365	0.005700	y	 1	468.60	472.02	451.5	87	467.5049	4.5	easy_par	0.4792	n/a
478.01	4.5	2.9049	 0.05	hard_par	5	 5.020	2 days	2	0.001995	y	 1	480.92	482.52	462	89	478.0101	4.5	hard_par	n/a	-1.7083
483.25	4.5	1.5647	-0.99	easy_par	10	10.069	1 year	365	0.000019	b	 0	484.82	487.77	467.25	90	483.2543	4.5	easy_par	-0.5208	n/a
488.52	4.5	1.6454	 1.90	easy_par	10	11.157	3 weeks	21	0.005510	y	 1	490.16	493.03	472.5	91	488.5152	4.5	easy_par	0.4792	n/a
493.76	4.5	1.4277	 1.90	easy_par	5	 5.193	1 week	7	0.005510	y	 1	495.19	498.27	477.75	92	493.7595	4.5	easy_par	0.4792	n/a
499.00	4.5	1.4368	 1.90	easy_par	5	 8.306	4 months	120	0.005510	y	 1	500.44	503.52	483	93	499.0038	4.5	easy_par	0.4792	n/a
504.26	4.5	1.0881	-0.99	easy_par	10	10.004	3 weeks	21	0.000019	b	 0	505.35	508.78	488.25	94	504.2646	4.5	easy_par	-0.5208	n/a
509.51	4.5	2.3975	 2.00	easy_par	5	15.403	1 year	365	0.005700	y	 1	511.91	514.02	493.5	95	509.5089	4.5	easy_par	0.4792	n/a
514.75	4.5	1.5151	 1.90	easy_par	10	16.612	4 months	120	0.005510	y	 1	516.27	519.27	498.75	96	514.7531	4.5	easy_par	0.4792	n/a
520.01	4.5	1.4753	-0.01	hard_par	5	 5.019	2 days	2	0.001881	y	 1	521.49	524.53	504	97	520.0141	4.5	hard_par	n/a	-1.7083
525.26	4.5	1.8622	 2.00	easy_par	5	 5.598	3 weeks	21	0.005700	y	 1	527.12	529.77	509.25	98	525.2582	4.5	easy_par	0.4792	n/a
530.50	4.5	1.9962	 0.05	hard_par	10	10.040	2 days	2	0.001995	y	 1	532.50	535.02	514.5	99	530.5025	4.5	hard_par	n/a	-1.7083
535.76	4.5	1.2051	 0.01	hard_par	5	 5.019	2 days	2	0.001919	y	 1	536.97	540.28	519.75	100	535.7633	4.5	hard_par	n/a	-1.7083
541.01	4.5	1.6897	-0.99	easy_par	5	 5.006	2 months	60	0.000019	b	 0	542.70	545.52	525	101	541.0077	4.5	easy_par	-0.5208	n/a
551.51	4.5	1.0104	-0.99	easy_par	5	 5.000	2 days	2	0.000019	b	 0	552.52	556.03	535.5	103	551.5129	4.5	easy_par	-0.5208	n/a
556.76	4.5	2.9399	-0.05	hard_par	10	11.083	2 months	60	0.001805	y	 1	559.70	561.27	540.75	104	556.7571	4.5	hard_par	n/a	-1.7083
