onset	duration	reaction_time	trial_number	trial_type	button_pressed	action	explode_trial	trial_value	trial_cumulative_value	payoff_level	onset_orig	duration_orig	trial_type_orig
0.0163590259999182	2	0.847575052999673	1	BALOON	b	ACCEPT	0	0.25	0.75	0.25	0.0164	2	accept
2.15721969600054	2	0.241911316999904	1	BALOON	b	ACCEPT	0	0.25	1	0.25	2.1572	2	accept
3.9330279980004	2	0.226139782998871	1	BALOON	b	ACCEPT	0	0.25	1.25	0.25	3.933	2	accept
5.70876424400012	2	0.20981620099883	1	BALOON	b	ACCEPT	0	0.25	1.5	0.25	5.7088	2	accept
7.5841360079994	2	0.207750221001334	1	BALOON	b	ACCEPT	0	0.25	1.75	0.25	7.5841	2	accept
9.14408901500065	2	0.254722270999991	1	BALOON	y	CASHOUT	0	0	1.75	0.25	9.1441	2	reject
13.3927961059999	2	0.29503595999995	2	BALOON	b	ACCEPT	1	0.25	0.75	0.25	13.3928	2	accept
15.2347572149993	2	0.363976276001267	2	BALOON	b	ACCEPT	1	0.25	1	0.25	15.2348	2	accept
17.0603517639993	2	0.2429636020006	2	BALOON	b	ACCEPT	1	0.25	1.25	0.25	17.0604	2	accept
18.3381347430004	2	0.325276510999174	2	BALOON	b	ACCEPT	1	0.25	1.5	0.25	18.3381	2	accept
20.0309990370006	2	0.280867673000103	2	BALOON	b	ACCEPT	1	0.25	1.75	0.25	20.031	2	accept
21.4251168419996	2	0.310714831999576	2	BALOON	b	ACCEPT	1	0.25	2	0.25	21.4251	2	accept
23.0348457609998	2	0.308781584999451	2	BALOON	b	ACCEPT	1	0.25	2.25	0.25	23.0348	2	accept
24.6944699399992	2	0	2	BALOON	n/a	EXPLODE	1	0	2.25	0.25	24.6945	2	explode
28.0136236500002	2	0.313323932999992	3	BALOON	b	ACCEPT	0	0.25	0.75	0.25	28.0136	2	accept
29.6233165199992	2	0.264036853001016	3	BALOON	b	ACCEPT	0	0.25	1	0.25	29.6233	2	accept
31.731049652999	2	0.340335266000693	3	BALOON	b	ACCEPT	0	0.25	1.25	0.25	31.731	2	accept
33.5233441630007	2	0.268328015999941	3	BALOON	b	ACCEPT	0	0.25	1.5	0.25	33.5233	2	accept
35.4816460410002	2	0.453844756999388	3	BALOON	y	CASHOUT	0	0	1.5	0.25	35.4816	2	reject
39.5476142789994	2	0.363517981000768	4	BALOON	b	ACCEPT	0	0.25	0.75	0.25	39.5476	2	accept
41.1740528339997	2	0.240715985999486	4	BALOON	b	ACCEPT	0	0.25	1	0.25	41.1741	2	accept
42.4517778320005	2	0.315591264999966	4	BALOON	b	ACCEPT	0	0.25	1.25	0.25	42.4518	2	accept
44.1944341729995	2	0.276965594001013	4	BALOON	b	ACCEPT	0	0.25	1.5	0.25	44.1944	2	accept
46.1361962949995	2	0.291107777000434	4	BALOON	b	ACCEPT	0	0.25	1.75	0.25	46.1362	2	accept
47.6297283860004	2	0.338389394999467	4	BALOON	b	ACCEPT	0	0.25	2	0.25	47.6297	2	accept
49.5382944899993	2	0.356690336000611	4	BALOON	y	CASHOUT	0	0	2	0.25	49.5383	2	reject
55.8448219649999	2	0.362317490000351	5	BALOON	b	ACCEPT	1	0.25	0.75	0.25	55.8448	2	accept
58.2011771590005	2	0.0027509840001585	5	BALOON	b	ACCEPT	1	0.25	1	0.25	58.2012	2	accept
59.9274039920001	2	0.279474867998942	5	BALOON	b	ACCEPT	1	0.25	1.25	0.25	59.9274	2	accept
62.0017525889998	2	0.229907270000695	5	BALOON	b	ACCEPT	1	0.25	1.5	0.25	62.0018	2	accept
63.6116008219997	2	0	5	BALOON	n/a	EXPLODE	1	0	1.5	0.25	63.6116	2	explode
