onset	duration	reaction_time	percent_off_trial	trial_type	immediate_amount	delayed_amount	delay_time_words	delay_time_days	k_this_trial	response_button	response_binarized	onset.plus.rt	onset.plus.stimdur	absolute_time	trialnum	onset_orig	duration_orig	trial_type_orig	easy_par_orig	hard_par_orig
131.51	4.5	1.4046	 0.01	hard_par	10	227.872	1 year	365	0.059691	y	1	132.92	136.03	115.5	23	131.5113	4.5	hard_par	n/a	0.4583
136.76	4.5	1.7465	-0.05	hard_par	5	  6.965	1 week	7	0.056145	b	0	138.50	141.27	120.75	24	136.7556	4.5	hard_par	n/a	-0.5417
142.02	4.5	2.6817	-0.05	hard_par	10	 21.790	3 weeks	21	0.056145	y	1	144.70	146.53	126	25	142.0166	4.5	hard_par	n/a	0.4583
147.26	4.5	1.2232	-0.01	hard_par	5	 40.105	4 months	120	0.058509	y	1	148.48	151.77	131.25	26	147.2608	4.5	hard_par	n/a	0.4583
152.51	4.5	1.2412	-0.95	easy_par	5	 10.393	1 year	365	0.002955	b	0	153.75	157.02	136.5	27	152.5051	4.5	easy_par	-0.4583	n/a
157.77	4.5	1.5087	-0.01	hard_par	10	 14.096	1 week	7	0.058509	b	0	159.27	162.28	141.75	28	157.7659	4.5	hard_par	n/a	-0.5417
163.01	4.5	1.1872	-0.01	hard_par	10	 80.211	4 months	120	0.058509	y	1	164.20	167.52	147	29	163.0103	4.5	hard_par	n/a	0.4583
168.25	4.5	3.4673	-0.05	hard_par	5	107.465	1 year	365	0.056145	y	1	171.72	172.77	152.25	30	168.2546	4.5	hard_par	n/a	0.4583
173.52	4.5	1.4399	-0.95	easy_par	10	 10.059	2 days	2	0.002955	b	0	174.96	178.03	157.5	31	173.5153	4.5	easy_par	-0.4583	n/a
184.00	4.5	2.1040	-0.01	hard_par	10	 22.287	3 weeks	21	0.058509	y	1	186.11	188.52	168	33	184.0039	4.5	hard_par	n/a	0.4583
189.26	4.5	1.4250	 0.05	hard_par	10	 84.466	4 months	120	0.062055	y	1	190.69	193.78	173.25	34	189.2647	4.5	hard_par	n/a	0.4583
194.51	4.5	1.3434	 1.90	easy_par	5	 56.417	2 months	60	0.171390	y	1	195.85	199.02	178.5	35	194.5091	4.5	easy_par	0.5417	n/a
199.75	4.5	1.3645	-0.01	hard_par	5	111.779	1 year	365	0.058509	y	1	201.12	204.27	183.75	36	199.7533	4.5	hard_par	n/a	0.4583
205.01	4.5	1.2128	 1.90	easy_par	10	112.834	2 months	60	0.171390	y	1	206.23	209.53	189	37	205.0142	4.5	easy_par	0.5417	n/a
210.26	4.5	1.5053	-0.99	easy_par	5	  5.355	4 months	120	0.000591	b	0	211.76	214.77	194.25	38	210.2584	4.5	easy_par	-0.4583	n/a
215.50	4.5	1.9547	 0.01	hard_par	5	 40.815	4 months	120	0.059691	y	1	217.46	220.02	199.5	39	215.5027	4.5	hard_par	n/a	0.4583
220.76	4.5	1.3293	-0.95	easy_par	10	 10.207	1 week	7	0.002955	b	0	222.09	225.28	204.75	40	220.7636	4.5	easy_par	-0.4583	n/a
226.01	4.5	2.3783	-0.05	hard_par	5	 21.844	2 months	60	0.056145	y	1	228.39	230.52	210	41	226.0079	4.5	hard_par	n/a	0.4583
231.25	4.5	1.7977	 0.05	hard_par	5	 42.233	4 months	120	0.062055	y	1	233.05	235.77	215.25	42	231.2522	4.5	hard_par	n/a	0.4583
236.51	4.5	1.5649	-0.01	hard_par	5	 11.143	3 weeks	21	0.058509	b	0	238.08	241.03	220.5	43	236.513	4.5	hard_par	n/a	-0.5417
241.76	4.5	1.1890	-0.95	easy_par	5	  5.310	3 weeks	21	0.002955	b	0	242.95	246.27	225.75	44	241.7573	4.5	easy_par	-0.4583	n/a
247.00	4.5	1.1634	 1.90	easy_par	5	 22.996	3 weeks	21	0.171390	y	1	248.16	251.52	231	45	247.0016	4.5	easy_par	0.5417	n/a
257.51	4.5	1.4029	 0.01	hard_par	5	  7.089	1 week	7	0.059691	b	0	258.91	262.02	241.5	47	257.5067	4.5	hard_par	n/a	-0.5417
262.75	4.5	1.1651	 0.01	hard_par	10	 45.815	2 months	60	0.059691	y	1	263.92	267.26	246.75	48	262.7509	4.5	hard_par	n/a	0.4583
268.01	4.5	1.0716	-0.95	easy_par	10	 20.786	1 year	365	0.002955	b	0	269.08	272.53	252	49	268.0119	4.5	easy_par	-0.4583	n/a
273.26	4.5	2.6256	 0.05	hard_par	10	 23.032	3 weeks	21	0.062055	b	0	275.88	277.77	257.25	50	273.2561	4.5	hard_par	n/a	-0.5417
278.52	4.5	1.3121	 0.01	hard_par	5	113.936	1 year	365	0.059691	y	1	279.83	283.03	262.5	51	278.517	4.5	hard_par	n/a	0.4583
283.76	4.5	0.8585	-0.99	easy_par	10	 10.041	1 week	7	0.000591	b	0	284.62	288.28	267.75	52	283.7612	4.5	easy_par	-0.4583	n/a
289.01	4.5	1.1493	 2.00	easy_par	5	 58.190	2 months	60	0.177300	y	1	290.15	293.52	273	53	289.0054	4.5	easy_par	0.5417	n/a
294.27	4.5	1.3839	 1.90	easy_par	10	 13.428	2 days	2	0.171390	y	1	295.65	298.78	278.25	54	294.2664	4.5	easy_par	0.5417	n/a
299.51	4.5	1.2039	 0.01	hard_par	10	 14.178	1 week	7	0.059691	y	1	300.71	304.02	283.5	55	299.5107	4.5	hard_par	n/a	0.4583
304.75	4.5	0.9176	-0.05	hard_par	10	 13.930	1 week	7	0.056145	b	0	305.67	309.27	288.75	56	304.755	4.5	hard_par	n/a	-0.5417
310.02	4.5	1.1145	 2.00	easy_par	10	 13.546	2 days	2	0.177300	y	1	311.13	314.53	294	57	310.0159	4.5	easy_par	0.5417	n/a
315.26	4.5	1.7258	 2.00	easy_par	10	 22.411	1 week	7	0.177300	y	1	316.99	319.77	299.25	58	315.2601	4.5	easy_par	0.5417	n/a
320.50	4.5	1.3163	-0.05	hard_par	10	 77.374	4 months	120	0.056145	y	1	321.82	325.02	304.5	59	320.5044	4.5	hard_par	n/a	0.4583
331.01	4.5	1.1813	-0.95	easy_par	10	 13.546	4 months	120	0.002955	b	0	332.19	335.52	315	61	331.0096	4.5	easy_par	-0.4583	n/a
336.25	4.5	1.5260	-0.99	easy_par	5	  6.079	1 year	365	0.000591	b	0	337.78	340.77	320.25	62	336.2538	4.5	easy_par	-0.4583	n/a
341.51	4.5	1.1370	-0.01	hard_par	5	 22.553	2 months	60	0.058509	y	1	342.65	346.03	325.5	63	341.5146	4.5	hard_par	n/a	0.4583
346.76	4.5	1.7749	 0.05	hard_par	5	  7.172	1 week	7	0.062055	b	0	348.53	351.27	330.75	64	346.7588	4.5	hard_par	n/a	-0.5417
352.00	4.5	1.1037	-0.99	easy_par	5	  5.062	3 weeks	21	0.000591	b	0	353.11	356.52	336	65	352.0032	4.5	easy_par	-0.4583	n/a
357.26	4.5	2.4256	 2.00	easy_par	5	  6.773	2 days	2	0.177300	b	0	359.69	361.78	341.25	66	357.2641	4.5	easy_par	-0.4583	n/a
362.51	4.5	1.2954	 1.90	easy_par	10	635.573	1 year	365	0.171390	y	1	363.80	367.02	346.5	67	362.5083	4.5	easy_par	0.5417	n/a
367.75	4.5	1.1305	-0.99	easy_par	10	 10.012	2 days	2	0.000591	b	0	368.88	372.27	351.75	68	367.7526	4.5	easy_par	-0.4583	n/a
373.01	4.5	1.5822	 0.01	hard_par	10	 81.629	4 months	120	0.059691	y	1	374.60	377.53	357	69	373.0135	4.5	hard_par	n/a	0.4583
378.26	4.5	1.2260	 0.01	hard_par	10	 11.194	2 days	2	0.059691	b	0	379.48	382.77	362.25	70	378.2577	4.5	hard_par	n/a	-0.5417
383.50	4.5	1.8141	 2.00	easy_par	10	222.760	4 months	120	0.177300	y	1	385.32	388.02	367.5	71	383.502	4.5	easy_par	0.5417	n/a
388.76	4.5	1.6397	 2.00	easy_par	10	116.380	2 months	60	0.177300	y	1	390.40	393.28	372.75	72	388.7629	4.5	easy_par	0.5417	n/a
394.01	4.5	1.3261	-0.95	easy_par	10	 11.773	2 months	60	0.002955	b	0	395.33	398.52	378	73	394.0071	4.5	easy_par	-0.4583	n/a
404.51	4.5	1.4284	-0.01	hard_par	5	  7.048	1 week	7	0.058509	b	0	405.94	409.03	388.5	75	404.5123	4.5	hard_par	n/a	-0.5417
409.76	4.5	1.3915	 2.00	easy_par	5	111.380	4 months	120	0.177300	y	1	411.15	414.27	393.75	76	409.7566	4.5	easy_par	0.5417	n/a
415.00	4.5	2.8513	 0.05	hard_par	5	118.250	1 year	365	0.062055	y	1	417.85	419.51	399	77	415.0007	4.5	hard_par	n/a	0.4583
420.26	4.5	0.9440	-0.95	easy_par	5	  6.773	4 months	120	0.002955	b	0	421.21	424.78	404.25	78	420.2616	4.5	easy_par	-0.4583	n/a
425.51	4.5	1.5041	 2.00	easy_par	5	 11.206	1 week	7	0.177300	y	1	427.01	430.02	409.5	79	425.506	4.5	easy_par	0.5417	n/a
430.77	4.5	1.1246	-0.05	hard_par	5	  5.561	2 days	2	0.056145	b	0	431.89	435.28	414.75	80	430.7669	4.5	hard_par	n/a	-0.5417
436.01	4.5	1.2625	-0.99	easy_par	10	 10.355	2 months	60	0.000591	b	0	437.27	440.53	420	81	436.0112	4.5	easy_par	-0.4583	n/a
441.26	4.5	0.9257	-0.95	easy_par	10	 10.621	3 weeks	21	0.002955	b	0	442.18	445.77	425.25	82	441.2554	4.5	easy_par	-0.4583	n/a
446.52	4.5	1.1845	 0.05	hard_par	10	 14.344	1 week	7	0.062055	b	0	447.70	451.03	430.5	83	446.5162	4.5	hard_par	n/a	-0.5417
451.76	4.5	0.8988	-0.01	hard_par	10	 11.170	2 days	2	0.058509	b	0	452.66	456.27	435.75	84	451.7605	4.5	hard_par	n/a	-0.5417
457.00	4.5	1.1918	 1.90	easy_par	10	 21.997	1 week	7	0.171390	y	1	458.20	461.52	441	85	457.0047	4.5	easy_par	0.5417	n/a
462.27	4.5	1.2762	 2.00	easy_par	10	 47.233	3 weeks	21	0.177300	y	1	463.54	466.78	446.25	86	462.2656	4.5	easy_par	0.5417	n/a
467.51	4.5	2.2840	 2.00	easy_par	10	657.145	1 year	365	0.177300	y	1	469.79	472.02	451.5	87	467.5099	4.5	easy_par	0.5417	n/a
478.02	4.5	0.7810	 0.05	hard_par	5	  5.621	2 days	2	0.062055	b	0	478.80	482.53	462	89	478.0151	4.5	hard_par	n/a	-0.5417
483.26	4.5	1.0310	-0.99	easy_par	10	 12.157	1 year	365	0.000591	b	0	484.29	487.77	467.25	90	483.2594	4.5	easy_par	-0.4583	n/a
488.50	4.5	1.0745	 1.90	easy_par	10	 45.992	3 weeks	21	0.171390	y	1	489.58	493.02	472.5	91	488.5037	4.5	easy_par	0.5417	n/a
493.76	4.5	1.1608	 1.90	easy_par	5	 10.999	1 week	7	0.171390	y	1	494.93	498.28	477.75	92	493.7644	4.5	easy_par	0.5417	n/a
499.01	4.5	0.9220	 1.90	easy_par	5	107.834	4 months	120	0.171390	y	1	499.93	503.52	483	93	499.0087	4.5	easy_par	0.5417	n/a
504.25	4.5	0.8937	-0.99	easy_par	10	 10.124	3 weeks	21	0.000591	b	0	505.15	508.77	488.25	94	504.253	4.5	easy_par	-0.4583	n/a
509.51	4.5	0.6242	 2.00	easy_par	5	328.572	1 year	365	0.177300	y	1	510.14	514.03	493.5	95	509.514	4.5	easy_par	0.5417	n/a
514.76	4.5	1.0277	 1.90	easy_par	10	215.668	4 months	120	0.171390	y	1	515.79	519.27	498.75	96	514.7582	4.5	easy_par	0.5417	n/a
520.00	4.5	0.9521	-0.01	hard_par	5	  5.585	2 days	2	0.058509	b	0	520.95	524.52	504	97	520.0024	4.5	hard_par	n/a	-0.5417
525.26	4.5	1.2031	 2.00	easy_par	5	 23.617	3 weeks	21	0.177300	y	1	526.47	529.78	509.25	98	525.2633	4.5	easy_par	0.5417	n/a
530.51	4.5	1.5133	 0.05	hard_par	10	 11.241	2 days	2	0.062055	b	0	532.02	535.02	514.5	99	530.5075	4.5	hard_par	n/a	-0.5417
535.75	4.5	1.5644	 0.01	hard_par	5	  5.597	2 days	2	0.059691	b	0	537.32	540.27	519.75	100	535.7519	4.5	hard_par	n/a	-0.5417
541.01	4.5	0.7104	-0.99	easy_par	5	  5.177	2 months	60	0.000591	b	0	541.72	545.53	525	101	541.0127	4.5	easy_par	-0.4583	n/a
551.50	4.5	0.7340	-0.99	easy_par	5	  5.006	2 days	2	0.000591	b	0	552.24	556.02	535.5	103	551.5012	4.5	easy_par	-0.4583	n/a
556.76	4.5	1.2486	-0.05	hard_par	10	 43.687	2 months	60	0.056145	y	1	558.01	561.28	540.75	104	556.7621	4.5	hard_par	n/a	0.4583
