onset	duration	reaction_time	percent_off_trial	trial_type	immediate_amount	delayed_amount	delay_time_words	delay_time_days	k_this_trial	response_button	response_binarized	onset.plus.rt	onset.plus.stimdur	absolute_time	trialnum	onset_orig	duration_orig	trial_type_orig	easy_par_orig	hard_par_orig
205.01	4.5	0.7477	 1.90	easy_par	10	15.742	2 months	60	0.009570	y	1	205.76	209.52	189	37	205.0087	4.5	easy_par	0.5	n/a
210.25	4.5	1.2629	-0.99	easy_par	5	 5.020	4 months	120	0.000033	b	0	211.52	214.77	194.25	38	210.2531	4.5	easy_par	-0.5	n/a
215.51	4.5	0.7470	 0.01	hard_par	5	 7.000	4 months	120	0.003333	y	1	216.26	220.03	199.5	39	215.5139	4.5	hard_par	n/a	0.2708
220.76	4.5	1.0065	-0.95	easy_par	10	10.012	1 week	7	0.000165	b	0	221.76	225.27	204.75	40	220.7582	4.5	easy_par	-0.5	n/a
226.00	4.5	0.9218	-0.05	hard_par	5	 5.941	2 months	60	0.003135	y	1	226.92	230.52	210	41	226.0024	4.5	hard_par	n/a	0.2708
231.26	4.5	1.3583	 0.05	hard_par	5	 7.079	4 months	120	0.003465	y	1	232.62	235.78	215.25	42	231.2632	4.5	hard_par	n/a	0.2708
236.51	4.5	1.1705	-0.01	hard_par	5	 5.343	3 weeks	21	0.003267	b	0	237.68	241.02	220.5	43	236.5076	4.5	hard_par	n/a	-0.7292
241.75	4.5	1.1766	-0.95	easy_par	5	 5.017	3 weeks	21	0.000165	b	0	242.93	246.27	225.75	44	241.7518	4.5	easy_par	-0.5	n/a
247.01	4.5	1.1227	 1.90	easy_par	5	 6.005	3 weeks	21	0.009570	b	0	248.14	251.53	231	45	247.0128	4.5	easy_par	-0.5	n/a
257.50	4.5	0.9455	 0.01	hard_par	5	 5.117	1 week	7	0.003333	b	0	258.45	262.02	241.5	47	257.5013	4.5	hard_par	n/a	-0.7292
262.76	4.5	2.6021	 0.01	hard_par	10	12.000	2 months	60	0.003333	y	1	265.36	267.28	246.75	48	262.7621	4.5	hard_par	n/a	0.2708
268.01	4.5	1.0970	-0.95	easy_par	10	10.602	1 year	365	0.000165	b	0	269.10	272.52	252	49	268.0065	4.5	easy_par	-0.5	n/a
273.27	4.5	1.7570	 0.05	hard_par	10	10.728	3 weeks	21	0.003465	b	0	275.02	277.78	257.25	50	273.2672	4.5	hard_par	n/a	-0.7292
278.51	4.5	1.6152	 0.01	hard_par	5	11.083	1 year	365	0.003333	y	1	280.13	283.03	262.5	51	278.5115	4.5	hard_par	n/a	0.2708
283.76	4.5	3.7606	-0.99	easy_par	10	10.002	1 week	7	0.000033	b	0	287.52	288.27	267.75	52	283.7558	4.5	easy_par	-0.5	n/a
289.02	4.5	1.0361	 2.00	easy_par	5	 7.970	2 months	60	0.009900	y	1	290.05	293.53	273	53	289.0167	4.5	easy_par	0.5	n/a
294.26	4.5	1.1388	 1.90	easy_par	10	10.191	2 days	2	0.009570	y	1	295.40	298.78	278.25	54	294.2609	4.5	easy_par	0.5	n/a
299.51	4.5	2.4212	 0.01	hard_par	10	10.233	1 week	7	0.003333	y	1	301.93	304.02	283.5	55	299.5052	4.5	hard_par	n/a	0.2708
304.77	4.5	1.9762	-0.05	hard_par	10	10.219	1 week	7	0.003135	b	0	306.74	309.28	288.75	56	304.766	4.5	hard_par	n/a	-0.7292
310.01	4.5	1.2688	 2.00	easy_par	10	10.198	2 days	2	0.009900	y	1	311.28	314.52	294	57	310.0103	4.5	easy_par	0.5	n/a
315.25	4.5	2.5901	 2.00	easy_par	10	10.693	1 week	7	0.009900	y	1	317.84	319.77	299.25	58	315.2546	4.5	easy_par	0.5	n/a
320.52	4.5	0.7869	-0.05	hard_par	10	13.762	4 months	120	0.003135	y	1	321.30	325.03	304.5	59	320.5155	4.5	hard_par	n/a	0.2708
331.00	4.5	1.2984	-0.95	easy_par	10	10.198	4 months	120	0.000165	b	0	332.30	335.52	315	61	331.0041	4.5	easy_par	-0.5	n/a
336.26	4.5	1.0441	-0.99	easy_par	5	 5.060	1 year	365	0.000033	b	0	337.31	340.78	320.25	62	336.2648	4.5	easy_par	-0.5	n/a
341.51	4.5	2.7381	-0.01	hard_par	5	 5.980	2 months	60	0.003267	y	1	344.25	346.02	325.5	63	341.5092	4.5	hard_par	n/a	0.2708
346.75	4.5	1.3487	 0.05	hard_par	5	 5.121	1 week	7	0.003465	y	1	348.10	351.27	330.75	64	346.7535	4.5	hard_par	n/a	0.2708
352.01	4.5	1.1359	-0.99	easy_par	5	 5.003	3 weeks	21	0.000033	b	0	353.15	356.53	336	65	352.0143	4.5	easy_par	-0.5	n/a
357.26	4.5	1.6363	 2.00	easy_par	5	 5.099	2 days	2	0.009900	y	1	358.90	361.77	341.25	66	357.2586	4.5	easy_par	0.5	n/a
362.50	4.5	1.2405	 1.90	easy_par	10	44.931	1 year	365	0.009570	y	1	363.74	367.02	346.5	67	362.5029	4.5	easy_par	0.5	n/a
367.76	4.5	1.0328	-0.99	easy_par	10	10.001	2 days	2	0.000033	b	0	368.80	372.28	351.75	68	367.7637	4.5	easy_par	-0.5	n/a
373.01	4.5	2.9987	 0.01	hard_par	10	14.000	4 months	120	0.003333	y	1	376.01	377.52	357	69	373.008	4.5	hard_par	n/a	0.2708
378.25	4.5	1.1145	 0.01	hard_par	10	10.067	2 days	2	0.003333	b	0	379.37	382.77	362.25	70	378.2522	4.5	hard_par	n/a	-0.7292
383.51	4.5	0.9318	 2.00	easy_par	10	21.880	4 months	120	0.009900	y	1	384.44	388.03	367.5	71	383.5131	4.5	easy_par	0.5	n/a
388.76	4.5	0.6871	 2.00	easy_par	10	15.940	2 months	60	0.009900	y	1	389.44	393.27	372.75	72	388.7574	4.5	easy_par	0.5	n/a
394.00	4.5	1.2584	-0.95	easy_par	10	10.099	2 months	60	0.000165	b	0	395.26	398.52	378	73	394.0017	4.5	easy_par	-0.5	n/a
404.51	4.5	1.1711	-0.01	hard_par	5	 5.114	1 week	7	0.003267	b	0	405.68	409.02	388.5	75	404.5068	4.5	hard_par	n/a	-0.7292
409.75	4.5	0.9655	 2.00	easy_par	5	10.940	4 months	120	0.009900	y	1	410.72	414.27	393.75	76	409.7511	4.5	easy_par	0.5	n/a
415.01	4.5	0.5310	 0.05	hard_par	5	11.324	1 year	365	0.003465	y	1	415.54	419.53	399	77	415.012	4.5	hard_par	n/a	0.2708
420.26	4.5	1.9002	-0.95	easy_par	5	 5.099	4 months	120	0.000165	b	0	422.16	424.77	404.25	78	420.2563	4.5	easy_par	-0.5	n/a
425.52	4.5	1.5270	 2.00	easy_par	5	 5.346	1 week	7	0.009900	y	1	427.04	430.03	409.5	79	425.5171	4.5	easy_par	0.5	n/a
430.76	4.5	1.4604	-0.05	hard_par	5	 5.031	2 days	2	0.003135	y	1	432.22	435.28	414.75	80	430.7614	4.5	hard_par	n/a	0.2708
436.01	4.5	3.0819	-0.99	easy_par	10	10.020	2 months	60	0.000033	b	0	439.09	440.52	420	81	436.0056	4.5	easy_par	-0.5	n/a
441.27	4.5	3.0686	-0.95	easy_par	10	10.035	3 weeks	21	0.000165	b	0	444.34	445.78	425.25	82	441.2666	4.5	easy_par	-0.5	n/a
446.51	4.5	2.4070	 0.05	hard_par	10	10.243	1 week	7	0.003465	y	1	448.92	451.02	430.5	83	446.5108	4.5	hard_par	n/a	0.2708
451.75	4.5	2.0759	-0.01	hard_par	10	10.065	2 days	2	0.003267	y	1	453.83	456.27	435.75	84	451.755	4.5	hard_par	n/a	0.2708
457.02	4.5	1.7247	 1.90	easy_par	10	10.670	1 week	7	0.009570	y	1	458.74	461.53	441	85	457.0159	4.5	easy_par	0.5	n/a
462.26	4.5	1.2120	 2.00	easy_par	10	12.079	3 weeks	21	0.009900	y	1	463.47	466.77	446.25	86	462.2602	4.5	easy_par	0.5	n/a
467.50	4.5	0.9977	 2.00	easy_par	10	46.135	1 year	365	0.009900	y	1	468.50	472.02	451.5	87	467.5044	4.5	easy_par	0.5	n/a
478.01	4.5	1.1236	 0.05	hard_par	5	 5.035	2 days	2	0.003465	y	1	479.13	482.52	462	89	478.0097	4.5	hard_par	n/a	0.2708
483.25	4.5	1.8801	-0.99	easy_par	10	10.120	1 year	365	0.000033	b	0	485.13	487.77	467.25	90	483.2539	4.5	easy_par	-0.5	n/a
488.51	4.5	3.6911	 1.90	easy_par	10	12.010	3 weeks	21	0.009570	y	1	492.21	493.03	472.5	91	488.5148	4.5	easy_par	0.5	n/a
493.76	4.5	1.0963	 1.90	easy_par	5	 5.335	1 week	7	0.009570	y	1	494.86	498.27	477.75	92	493.7591	4.5	easy_par	0.5	n/a
499.00	4.5	1.1401	 1.90	easy_par	5	10.742	4 months	120	0.009570	y	1	500.14	503.52	483	93	499.0034	4.5	easy_par	0.5	n/a
504.26	4.5	2.1254	-0.99	easy_par	10	10.007	3 weeks	21	0.000033	b	0	506.39	508.78	488.25	94	504.2642	4.5	easy_par	-0.5	n/a
509.51	4.5	1.3130	 2.00	easy_par	5	23.068	1 year	365	0.009900	y	1	510.82	514.02	493.5	95	509.5084	4.5	easy_par	0.5	n/a
514.75	4.5	1.3156	 1.90	easy_par	10	21.484	4 months	120	0.009570	y	1	516.07	519.27	498.75	96	514.7527	4.5	easy_par	0.5	n/a
520.01	4.5	1.1835	-0.01	hard_par	5	 5.033	2 days	2	0.003267	y	1	521.20	524.53	504	97	520.0135	4.5	hard_par	n/a	0.2708
525.26	4.5	0.9663	 2.00	easy_par	5	 6.040	3 weeks	21	0.009900	y	1	526.22	529.77	509.25	98	525.2579	4.5	easy_par	0.5	n/a
530.50	4.5	1.2878	 0.05	hard_par	10	10.069	2 days	2	0.003465	y	1	531.79	535.02	514.5	99	530.5022	4.5	hard_par	n/a	0.2708
535.76	4.5	0.8339	 0.01	hard_par	5	 5.033	2 days	2	0.003333	y	1	536.60	540.28	519.75	100	535.763	4.5	hard_par	n/a	0.2708
541.01	4.5	1.5577	-0.99	easy_par	5	 5.010	2 months	60	0.000033	b	0	542.57	545.52	525	101	541.0073	4.5	easy_par	-0.5	n/a
551.51	4.5	1.7486	-0.99	easy_par	5	 5.000	2 days	2	0.000033	b	0	553.26	556.03	535.5	103	551.5123	4.5	easy_par	-0.5	n/a
556.76	4.5	2.4410	-0.05	hard_par	10	11.881	2 months	60	0.003135	y	1	559.20	561.27	540.75	104	556.7566	4.5	hard_par	n/a	0.2708
