onset	duration	reaction_time	trial_number	trial_type	button_pressed	action	explode_trial	trial_value	trial_cumulative_value	payoff_level	onset_orig	duration_orig	trial_type_orig
0.00737008199985212	2	1.1066700639999	1	BALOON	b	ACCEPT	1	0.25	0.75	0.25	0.0074	2	accept
2.33090869499983	2	0.581850904000021	1	BALOON	b	ACCEPT	1	0.25	1	0.25	2.3309	2	accept
4.93647933600005	2	0.504811630999939	1	BALOON	b	ACCEPT	1	0.25	1.25	0.25	4.9365	2	accept
6.49644508699976	2	0.584746750000249	1	BALOON	b	ACCEPT	1	0.25	1.5	0.25	6.4964	2	accept
8.35533269899997	2	0.4533614449997	1	BALOON	b	ACCEPT	1	0.25	1.75	0.25	8.3553	2	accept
10.8113665809997	2	0	1	BALOON	n/a	EXPLODE	1	0	1.75	0.25	10.8114	2	explode
14.7944101589997	2	0.358337411000321	2	BALOON	b	ACCEPT	1	0.25	0.75	0.25	14.7944	2	accept
16.7195362289999	2	0.361071537000043	2	BALOON	b	ACCEPT	1	0.25	1	0.25	16.7195	2	accept
18.9765192989998	2	0.344087776999913	2	BALOON	b	ACCEPT	1	0.25	1.25	0.25	18.9765	2	accept
21.333225377	2	0.323659966999912	2	BALOON	b	ACCEPT	1	0.25	1.5	0.25	21.3332	2	accept
22.8101145249998	2	0.462766443999953	2	BALOON	b	ACCEPT	1	0.25	1.75	0.25	22.8101	2	accept
24.9842079599998	2	0.473324282000249	2	BALOON	b	ACCEPT	1	0.25	2	0.25	24.9842	2	accept
26.527687021	2	0	2	BALOON	n/a	EXPLODE	1	0	2	0.25	26.5277	2	explode
30.1622247089999	2	0.30344566399981	3	BALOON	b	ACCEPT	0	0.25	0.75	0.25	30.1622	2	accept
32.2032387169997	2	0.38268951200007	3	BALOON	b	ACCEPT	0	0.25	1	0.25	32.2032	2	accept
34.427104246	2	0.318712015000074	3	BALOON	b	ACCEPT	0	0.25	1.25	0.25	34.4271	2	accept
35.9872535059999	2	0.333882947999882	3	BALOON	b	ACCEPT	0	0.25	1.5	0.25	35.9873	2	accept
37.5637166209999	2	0.301268868000079	3	BALOON	y	CASHOUT	0	0	1.5	0.25	37.5637	2	reject
41.6960891529998	2	0.337572288000047	4	BALOON	b	ACCEPT	0	0.25	0.75	0.25	41.6961	2	accept
43.8537838529996	2	0.267140505000043	4	BALOON	b	ACCEPT	0	0.25	1	0.25	43.8538	2	accept
45.28097329	2	0.34407919899968	4	BALOON	b	ACCEPT	0	0.25	1.25	0.25	45.281	2	accept
47.3054814819998	2	0.263958086999992	4	BALOON	b	ACCEPT	0	0.25	1.5	0.25	47.3055	2	accept
49.446418425	2	0.251864528999704	4	BALOON	b	ACCEPT	0	0.25	1.75	0.25	49.4464	2	accept
51.5706147989999	2	0.383379196000078	4	BALOON	y	CASHOUT	0	0	1.75	0.25	51.5706	2	reject
55.819214658	2	0.309599466999771	5	BALOON	b	ACCEPT	0	0.25	0.75	0.25	55.8192	2	accept
57.7276889159998	2	0.298355533000176	5	BALOON	b	ACCEPT	0	0.25	1	0.25	57.7277	2	accept
59.8022047959998	2	0.287739301999864	5	BALOON	b	ACCEPT	0	0.25	1.25	0.25	59.8022	2	accept
61.4783832499998	2	0.426279427000281	5	BALOON	b	ACCEPT	0	0.25	1.5	0.25	61.4784	2	accept
63.751982108	2	0.384501985000043	5	BALOON	b	ACCEPT	0	0.25	1.75	0.25	63.752	2	accept
65.6272851119998	2	0.405645335999907	5	BALOON	y	CASHOUT	0	0	1.75	0.25	65.6273	2	reject
69.992146173	2	0.0652358889997231	6	BALOON	b	ACCEPT	0	0.25	0.75	0.25	69.9921	2	accept
71.170280843	2	0.351777817999846	6	BALOON	b	ACCEPT	0	0.25	1	0.25	71.1703	2	accept
72.7635450719999	2	0.317906915000094	6	BALOON	b	ACCEPT	0	0.25	1.25	0.25	72.7635	2	accept
74.3566219249997	2	0.773480272000143	6	BALOON	b	ACCEPT	0	0.25	1.5	0.25	74.3566	2	accept
76.315022152	2	0.319115962000069	6	BALOON	b	ACCEPT	0	0.25	1.75	0.25	76.315	2	accept
78.4226554069996	2	0.363053868000407	6	BALOON	y	CASHOUT	0	0	1.75	0.25	78.4227	2	reject
82.5549771399997	2	0.382918142000108	7	BALOON	b	ACCEPT	0	0.25	0.75	0.25	82.555	2	accept
84.5963474199998	2	0.349376266000036	7	BALOON	b	ACCEPT	0	0.25	1	0.25	84.5963	2	accept
86.7537647219997	2	0.255314568000358	7	BALOON	b	ACCEPT	0	0.25	1.25	0.25	86.7538	2	accept
88.1975557159999	2	0.360134678000122	7	BALOON	b	ACCEPT	0	0.25	1.5	0.25	88.1976	2	accept
90.0563557709997	2	0.448067710000032	7	BALOON	b	ACCEPT	0	0.25	1.75	0.25	90.0564	2	accept
91.9316372409999	2	0.606424266999966	7	BALOON	b	ACCEPT	0	0.25	2	0.25	91.9316	2	accept
94.2217945019997	2	0.434498085000087	7	BALOON	y	CASHOUT	0	0	2	0.25	94.2218	2	reject
98.1550864729998	2	0.29417131900027	8	BALOON	b	ACCEPT	0	0.25	0.75	0.25	98.1551	2	accept
99.69837422	2	0.343869164999887	8	BALOON	b	ACCEPT	0	0.25	1	0.25	99.6984	2	accept
101.789546497	2	0.315424878000158	8	BALOON	b	ACCEPT	0	0.25	1.25	0.25	101.7895	2	accept
104.112806181	2	0.264630023999871	8	BALOON	b	ACCEPT	0	0.25	1.5	0.25	104.1128	2	accept
105.97178336	2	0.486233832999915	8	BALOON	b	ACCEPT	0	0.25	1.75	0.25	105.9718	2	accept
108.311711788	2	0.201219691999995	8	BALOON	b	ACCEPT	0	0.25	2	0.25	108.3117	2	accept
110.170408572	2	0.334358790999886	8	BALOON	y	CASHOUT	0	0	2	0.25	110.1704	2	reject
113.838025167	2	0.33865885799969	9	BALOON	b	ACCEPT	1	0.25	0.75	0.25	113.838	2	accept
115.481028648	2	0.296315321000293	9	BALOON	b	ACCEPT	1	0.25	1	0.25	115.481	2	accept
116.991249556	2	0.258008398000129	9	BALOON	b	ACCEPT	1	0.25	1.25	0.25	116.9912	2	accept
118.451738822	2	0.294435621000048	9	BALOON	b	ACCEPT	1	0.25	1.5	0.25	118.4517	2	accept
120.50962459	2	0.210771137999927	9	BALOON	b	ACCEPT	1	0.25	1.75	0.25	120.5096	2	accept
122.501019405	2	0.186350074000075	9	BALOON	b	ACCEPT	1	0.25	2	0.25	122.501	2	accept
123.994720099	2	0.294656776000011	9	BALOON	b	ACCEPT	1	0.25	2.25	0.25	123.9947	2	accept
126.25167686	2	0.606346488999861	9	BALOON	b	ACCEPT	1	0.25	2.5	0.25	126.2517	2	accept
128.575129017	2	0	9	BALOON	n/a	EXPLODE	1	0	2.5	0.25	128.5751	2	explode
134.516348687	2	0.348089092999999	10	BALOON	b	ACCEPT	1	0.25	0.75	0.25	134.5163	2	accept
136.341988588	2	0.436451425000087	10	BALOON	b	ACCEPT	1	0.25	1	0.25	136.342	2	accept
137.885377448	2	0.299593761999859	10	BALOON	b	ACCEPT	1	0.25	1.25	0.25	137.8854	2	accept
139.810558498	2	0.310514918000081	10	BALOON	b	ACCEPT	1	0.25	1.5	0.25	139.8106	2	accept
141.420254294	2	0	10	BALOON	n/a	EXPLODE	1	0	1.5	0.25	141.4203	2	explode
144.590060559	2	0.323553833000005	11	BALOON	b	ACCEPT	1	0.25	0.75	0.25	144.5901	2	accept
146.913684088	2	0.334922411000207	11	BALOON	b	ACCEPT	1	0.25	1	0.25	146.9137	2	accept
148.954771682	2	0.302826432000074	11	BALOON	b	ACCEPT	1	0.25	1.25	0.25	148.9548	2	accept
150.962882584	2	0.295024679999642	11	BALOON	b	ACCEPT	1	0.25	1.5	0.25	150.9629	2	accept
152.738594158	2	0.206406093999703	11	BALOON	b	ACCEPT	1	0.25	1.75	0.25	152.7386	2	accept
154.48123571	2	0.312363210000058	11	BALOON	b	ACCEPT	1	0.25	2	0.25	154.4812	2	accept
156.456073617	2	0	11	BALOON	n/a	EXPLODE	1	0	2	0.25	156.4561	2	explode
