27.567881	0.450378	1.000000
42.105924	0.632600	1.000000
57.473436	0.746251	1.000000
76.160306	0.371170	1.000000
123.159710	0.386718	1.000000
135.606303	0.372160	1.000000
195.616869	0.521809	1.000000
209.092634	0.383712	1.000000
222.203207	0.558771	1.000000
240.674489	1.320894	1.000000
256.589835	0.406160	1.000000
270.131937	0.742819	1.000000
295.789084	0.277553	1.000000
311.322862	0.639633	1.000000
332.946998	0.647380	1.000000
351.617398	0.729712	1.000000
368.926718	1.332169	1.000000
416.340931	0.294773	1.000000
431.559233	0.483901	1.000000
458.162509	0.312792	1.000000
471.820768	0.407036	1.000000
485.246718	0.940321	1.000000
501.029287	0.422855	1.000000
514.903394	0.987523	1.000000
531.631953	0.562270	1.000000
