onset	duration	reaction_time	trial_number	trial_type	button_pressed	action	explode_trial	trial_value	trial_cumulative_value	payoff_level	onset_orig	duration_orig	trial_type_orig
0.0186233109998284	2	2.0352933690001	1	BALOON	b	ACCEPT	0	0.25	0.75	0.25	0.0186	2	accept
3.91860384699976	2	2.4057030670001	1	BALOON	b	ACCEPT	0	0.25	1	0.25	3.9186	2	accept
7.98461892599971	2	0.859914212000149	1	BALOON	y	CASHOUT	0	0	1	0.25	7.9846	2	reject
12.4322766699997	2	0.501111084000513	2	BALOON	b	ACCEPT	0	0.25	0.75	0.25	12.4323	2	accept
14.2245727990003	2	0.54890708899984	2	BALOON	b	ACCEPT	0	0.25	1	0.25	14.2246	2	accept
16.2992686420002	2	0.562602054999843	2	BALOON	b	ACCEPT	0	0.25	1.25	0.25	16.2993	2	accept
18.323860079	2	0.632626648000041	2	BALOON	b	ACCEPT	0	0.25	1.5	0.25	18.3239	2	accept
20.8464399940003	2	0.935011943999598	2	BALOON	b	ACCEPT	0	0.25	1.75	0.25	20.8464	2	accept
23.4188488199998	2	1.01056183499986	2	BALOON	y	CASHOUT	0	0	1.75	0.25	23.4188	2	reject
29.7914561320003	2	0.533655472999271	3	BALOON	b	ACCEPT	1	0.25	0.75	0.25	29.7915	2	accept
31.71673268	2	0.324551540999892	3	BALOON	b	ACCEPT	1	0.25	1	0.25	31.7167	2	accept
33.3595331180004	2	0.380951131000074	3	BALOON	b	ACCEPT	1	0.25	1.25	0.25	33.3595	2	accept
35.566886562	2	0.286231842999769	3	BALOON	b	ACCEPT	1	0.25	1.5	0.25	35.5669	2	accept
37.3425141630005	2	0.294112355999459	3	BALOON	b	ACCEPT	1	0.25	1.75	0.25	37.3425	2	accept
39.0188792850004	2	0.315044525999838	3	BALOON	b	ACCEPT	1	0.25	2	0.25	39.0189	2	accept
41.0601035729997	2	0	3	BALOON	n/a	EXPLODE	1	0	2	0.25	41.0601	2	explode
44.3128437249998	2	0.612192290000166	4	BALOON	b	ACCEPT	0	0.25	0.75	0.25	44.3128	2	accept
45.9723915739996	2	0.328489037000509	4	BALOON	b	ACCEPT	0	0.25	1	0.25	45.9724	2	accept
48.0137481000002	2	0.351583587000277	4	BALOON	b	ACCEPT	0	0.25	1.25	0.25	48.0137	2	accept
49.557043023	2	0.368671547999838	4	BALOON	b	ACCEPT	0	0.25	1.5	0.25	49.557	2	accept
51.7976745940005	2	0.383649109999169	4	BALOON	b	ACCEPT	0	0.25	1.75	0.25	51.7977	2	accept
54.0215201620003	2	0.43130759899941	4	BALOON	y	CASHOUT	0	0	1.75	0.25	54.0215	2	reject
58.4524814739998	2	1.14474279700062	5	BALOON	b	ACCEPT	1	0.25	0.75	0.25	58.4525	2	accept
61.6056168980003	2	0.431924628999695	5	BALOON	b	ACCEPT	1	0.25	1	0.25	61.6056	2	accept
63.2487125580001	2	0.475542348999625	5	BALOON	b	ACCEPT	1	0.25	1.25	0.25	63.2487	2	accept
65.704856284	2	0.323276033999718	5	BALOON	b	ACCEPT	1	0.25	1.5	0.25	65.7049	2	accept
68.0448443450005	2	0.895797576999939	5	BALOON	b	ACCEPT	1	0.25	1.75	0.25	68.0448	2	accept
70.2023884010005	2	0	5	BALOON	n/a	EXPLODE	1	0	1.75	0.25	70.2024	2	explode
73.6043777630002	2	0.44881945599991	6	BALOON	b	ACCEPT	0	0.25	0.75	0.25	73.6044	2	accept
75.8448964830004	2	0.360048260999974	6	BALOON	b	ACCEPT	0	0.25	1	0.25	75.8449	2	accept
77.2721757010004	2	0.348258537999754	6	BALOON	b	ACCEPT	0	0.25	1.25	0.25	77.2722	2	accept
78.7325226149997	2	0.312503158000254	6	BALOON	b	ACCEPT	0	0.25	1.5	0.25	78.7325	2	accept
80.8234690019999	2	0.40643982399979	6	BALOON	b	ACCEPT	0	0.25	1.75	0.25	80.8235	2	accept
83.0640139850002	2	0.493539127999611	6	BALOON	y	CASHOUT	0	0	1.75	0.25	83.064	2	reject
86.6653894359997	2	0.40461217200027	7	BALOON	b	ACCEPT	0	0.25	0.75	0.25	86.6654	2	accept
88.4908589819997	2	0.34560066100039	7	BALOON	b	ACCEPT	0	0.25	1	0.25	88.4909	2	accept
90.532177819	2	0.368641625999771	7	BALOON	b	ACCEPT	0	0.25	1.25	0.25	90.5322	2	accept
92.9220127850003	2	0.331594936999863	7	BALOON	b	ACCEPT	0	0.25	1.5	0.25	92.922	2	accept
94.8636675970001	2	0.421794793999652	7	BALOON	b	ACCEPT	0	0.25	1.75	0.25	94.8637	2	accept
96.7556116960004	2	1.37802550599918	7	BALOON	y	CASHOUT	0	0	1.75	0.25	96.7556	2	reject
101.701174459	2	0.896514369000215	8	BALOON	b	ACCEPT	0	0.25	0.75	0.25	101.7012	2	accept
103.775806816	2	0.32457144700038	8	BALOON	b	ACCEPT	0	0.25	1	0.25	103.7758	2	accept
105.468403718	2	0.353498568999385	8	BALOON	b	ACCEPT	0	0.25	1.25	0.25	105.4684	2	accept
107.376803805	2	0.324436169999899	8	BALOON	b	ACCEPT	0	0.25	1.5	0.25	107.3768	2	accept
108.787457222	2	0.522441290000643	8	BALOON	b	ACCEPT	0	0.25	1.75	0.25	108.7875	2	accept
111.028017007	2	0.80136274600045	8	BALOON	b	ACCEPT	0	0.25	2	0.25	111.028	2	accept
112.903306403	2	0.902209030000449	8	BALOON	y	CASHOUT	0	0	2	0.25	112.9033	2	reject
117.633069659	2	0.380318131999957	9	BALOON	b	ACCEPT	1	0.25	0.75	0.25	117.6331	2	accept
119.840364565	2	0.38070750100087	9	BALOON	b	ACCEPT	1	0.25	1	0.25	119.8404	2	accept
121.964665537	2	0.359785414000726	9	BALOON	b	ACCEPT	1	0.25	1.25	0.25	121.9647	2	accept
124.288022296	2	0.32532155699937	9	BALOON	b	ACCEPT	1	0.25	1.5	0.25	124.288	2	accept
126.428872759	2	0.295417831000123	9	BALOON	b	ACCEPT	1	0.25	1.75	0.25	126.4289	2	accept
128.519957193	2	0.333331995000663	9	BALOON	b	ACCEPT	1	0.25	2	0.25	128.52	2	accept
130.262523141	2	0	9	BALOON	n/a	EXPLODE	1	0	2	0.25	130.2625	2	explode
133.448894597	2	0.373812835000535	10	BALOON	b	ACCEPT	1	0.25	0.75	0.25	133.4489	2	accept
135.523391517	2	0.32202020800014	10	BALOON	b	ACCEPT	1	0.25	1	0.25	135.5234	2	accept
137.747059977	2	0.313013957999829	10	BALOON	b	ACCEPT	1	0.25	1.25	0.25	137.7471	2	accept
139.323803164	2	0.392946186999325	10	BALOON	b	ACCEPT	1	0.25	1.5	0.25	139.3238	2	accept
141.647322769	2	0	10	BALOON	n/a	EXPLODE	1	0	1.5	0.25	141.6473	2	explode
147.240062736	2	0.517228476999662	11	BALOON	b	ACCEPT	0	0.25	0.75	0.25	147.2401	2	accept
149.115320892	2	0.401418600999932	11	BALOON	b	ACCEPT	0	0.25	1	0.25	149.1153	2	accept
151.123470876	2	0.314315275999434	11	BALOON	b	ACCEPT	0	0.25	1.25	0.25	151.1235	2	accept
153.164745682	2	0.352035339999929	11	BALOON	b	ACCEPT	0	0.25	1.5	0.25	153.1647	2	accept
155.189377634	2	0.447680415999457	11	BALOON	b	ACCEPT	0	0.25	1.75	0.25	155.1894	2	accept
157.479599609	2	0.613125142000172	11	BALOON	y	CASHOUT	0	0	1.75	0.25	157.4796	2	reject
161.62854951	2	0.337136789999931	12	BALOON	b	ACCEPT	0	0.25	0.75	0.25	161.6285	2	accept
163.022769827	2	0.430917755999872	12	BALOON	b	ACCEPT	0	0.25	1	0.25	163.0228	2	accept
164.980921491	2	0.367940299000111	12	BALOON	b	ACCEPT	0	0.25	1.25	0.25	164.9809	2	accept
166.822964098	2	0.334655996000038	12	BALOON	b	ACCEPT	0	0.25	1.5	0.25	166.823	2	accept
168.96384628	2	0.289303224999458	12	BALOON	b	ACCEPT	0	0.25	1.75	0.25	168.9638	2	accept
170.424382841	2	0.347958268000184	12	BALOON	y	CASHOUT	0	0	1.75	0.25	170.4244	2	reject
174.73928522	2	0.306084281000039	13	BALOON	b	ACCEPT	0	0.25	0.75	0.25	174.7393	2	accept
176.797210519	2	0.311495156999626	13	BALOON	b	ACCEPT	0	0.25	1	0.25	176.7972	2	accept
178.738884228	2	0.274217864000093	13	BALOON	b	ACCEPT	0	0.25	1.25	0.25	178.7389	2	accept
180.431563442	2	0.286453314000028	13	BALOON	b	ACCEPT	0	0.25	1.5	0.25	180.4316	2	accept
182.174026001	2	0.326817701999971	13	BALOON	b	ACCEPT	0	0.25	1.75	0.25	182.174	2	accept
184.514118934	2	0.403753550999681	13	BALOON	b	ACCEPT	0	0.25	2	0.25	184.5141	2	accept
186.68810112	2	2.02021483399949	13	BALOON	y	CASHOUT	0	0	2	0.25	186.6881	2	reject
192.529994473	2	0.34759749999921	14	BALOON	b	ACCEPT	0	0.25	0.75	0.25	192.53	2	accept
194.355484373	2	0.298433070000101	14	BALOON	b	ACCEPT	0	0.25	1	0.25	194.3555	2	accept
196.164399742	2	0.264421140000195	14	BALOON	b	ACCEPT	0	0.25	1.25	0.25	196.1644	2	accept
198.122663748	2	0.29059584999959	14	BALOON	b	ACCEPT	0	0.25	1.5	0.25	198.1227	2	accept
200.363161779	2	0.305546268999933	14	BALOON	b	ACCEPT	0	0.25	1.75	0.25	200.3632	2	accept
201.807133172	2	0.366392144000201	14	BALOON	b	ACCEPT	0	0.25	2	0.25	201.8071	2	accept
203.466595957	2	0.393924400000287	14	BALOON	y	CASHOUT	0	0	2	0.25	203.4666	2	reject
208.793727746	2	0.448600698000519	15	BALOON	b	ACCEPT	1	0.25	0.75	0.25	208.7937	2	accept
210.420231774	2	0.633718133000002	15	BALOON	b	ACCEPT	1	0.25	1	0.25	210.4202	2	accept
213.009223001	2	0.323168443999748	15	BALOON	b	ACCEPT	1	0.25	1.25	0.25	213.0092	2	accept
214.635497498	2	0.569290819999878	15	BALOON	b	ACCEPT	1	0.25	1.5	0.25	214.6355	2	accept
216.411355345	2	0.714320011999916	15	BALOON	b	ACCEPT	1	0.25	1.75	0.25	216.4114	2	accept
