onset	duration	trial_type	PresentedStimulusArrowDirection	ReactionTime	SubjectResponseButton	SubjectResponseButtonCode	SubjectResponseCorrectness	TrialOutcome	StopSignalDelay	LadderNumber	LadderTime	LadderMovement	TimeCourse	onset_orig	duration_orig	trial_type_orig
0.0306318580005609	1.5	GO	LEFT	0.425511090999862	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	0	0.0306	1.5	go
2.02137184700041	1.5	STOP	RIGHT	0.532435017000353	RIGHT	28	CorrectResponse	UnsuccessfulStop	0.206578911999713	1	200	-1	2	2.0214	1.5	unsucc_stop
4.8924007680007	1.5	STOP	LEFT	0	n/a	0	IncorrectResponse	SuccessfulStop	0.251321280000411	2	250	1	4.875	4.8924	1.5	succ_stop
9.14097720800055	1.5	GO	LEFT	0.612457203999838	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	9.125	9.141	1.5	go
12.5099363670006	1.5	GO	RIGHT	0.403146671000286	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	12.5	12.5099	1.5	go
15.5137526369999	1.5	GO	RIGHT	0.353931160000684	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	15.5	15.5138	1.5	go
17.8868411940002	1.5	GO	LEFT	0.38107843600028	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	17.875	17.8868	1.5	go
20.0110801450001	1.5	GO	RIGHT	0.365567395000653	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	20	20.0111	1.5	go
22.4009488040001	1.5	GO	LEFT	0.383356927000023	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	22.375	22.4009	1.5	go
24.6414510710001	1.5	GO	RIGHT	0.535227835000114	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	24.625	24.6415	1.5	go
27.014535888	1.5	GO	LEFT	0.388712497999222	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	27	27.0145	1.5	go
29.0061135390006	1.5	GO	RIGHT	0.837373874999685	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	29	29.0061	1.5	go
33.7691610830007	1.5	GO	RIGHT	0.53692458399928	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	33.75	33.7692	1.5	go
36.5074693670003	1.5	STOP	LEFT	0.400184643000102	LEFT	5	CorrectResponse	UnsuccessfulStop	0.302227635000236	2	300	-1	36.5	36.5075	1.5	unsucc_stop
38.631668426	1.5	GO	LEFT	0.394829375999507	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	38.625	38.6317	1.5	go
41.768391949	1.5	STOP	RIGHT	0	n/a	0	IncorrectResponse	SuccessfulStop	0.154036592000011	1	150	1	41.75	41.7684	1.5	succ_stop
45.6351182210001	1.5	STOP	LEFT	0	n/a	0	IncorrectResponse	SuccessfulStop	0.203810537000209	1	200	1	45.625	45.6351	1.5	succ_stop
47.8921611639998	1.5	STOP	RIGHT	0.36602523000056	RIGHT	28	CorrectResponse	UnsuccessfulStop	0.252067841000098	2	250	-1	47.875	47.8922	1.5	unsucc_stop
50.6305442560006	1.5	GO	RIGHT	0.402379164000195	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	50.625	50.6305	1.5	go
53.0202840150005	1.5	GO	LEFT	0.519445133999398	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	53	53.0203	1.5	go
55.1445007440007	1.5	GO	LEFT	0.537143163999644	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	55.125	55.1445	1.5	go
57.7666757450006	1.5	GO	RIGHT	0.346028971000123	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	57.75	57.7667	1.5	go
61.2684410689999	1.5	GO	LEFT	0.420312853999349	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	61.25	61.2684	1.5	go
65.1350687459999	1.5	GO	RIGHT	0.409398027999487	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	65.125	65.1351	1.5	go
69.2675456520001	1.5	GO	LEFT	0.366331870999602	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	69.25	69.2675	1.5	go
