onset	duration	reaction_time	percent_off_trial	trial_type	immediate_amount	delayed_amount	delay_time_words	delay_time_days	k_this_trial	response_button	response_binarized	onset.plus.rt	onset.plus.stimdur	absolute_time	trialnum	onset_orig	duration_orig	trial_type_orig	easy_par_orig	hard_par_orig
451.75	4.5	2.9430	 0.01	hard_par	10	10.667	2 months	60	0.001111	b	0	454.69	456.26	435.75	84	451.7508	4.5	hard_par	n/a	-0.0208
457.01	4.5	2.0674	 2.00	easy_par	10	10.231	1 week	7	0.003300	y	1	459.08	461.53	441	85	457.0115	4.5	easy_par	0.7083	n/a
462.26	4.5	1.1907	-0.95	easy_par	10	10.012	3 weeks	21	0.000055	b	0	463.45	466.77	446.25	86	462.256	4.5	easy_par	-0.2917	n/a
472.76	4.5	1.4767	-0.95	easy_par	5	 5.100	1 year	365	0.000055	b	0	474.24	477.28	456.75	88	472.7611	4.5	easy_par	-0.2917	n/a
478.01	4.5	1.9147	 0.01	hard_par	5	 5.333	2 months	60	0.001111	b	0	479.92	482.52	462	89	478.0053	4.5	hard_par	n/a	-0.0208
483.27	4.5	2.2856	 0.01	hard_par	5	 5.667	4 months	120	0.001111	b	0	485.55	487.78	467.25	90	483.2662	4.5	hard_par	n/a	-0.0208
488.51	4.5	0.9432	-0.99	easy_par	5	 5.001	3 weeks	21	0.000011	b	0	489.45	493.02	472.5	91	488.5105	4.5	easy_par	-0.2917	n/a
493.75	4.5	1.3888	-0.01	hard_par	5	 5.653	4 months	120	0.001089	b	0	495.14	498.27	477.75	92	493.7548	4.5	hard_par	n/a	-0.0208
499.02	4.5	2.2805	 1.90	easy_par	10	13.828	4 months	120	0.003190	y	1	501.30	503.53	483	93	499.0156	4.5	easy_par	0.7083	n/a
504.26	4.5	0.8369	-0.99	easy_par	5	 5.000	2 days	2	0.000011	b	0	505.10	508.77	488.25	94	504.2598	4.5	easy_par	-0.2917	n/a
509.50	4.5	2.1892	 1.90	easy_par	10	11.914	2 months	60	0.003190	y	1	511.69	514.02	493.5	95	509.5041	4.5	easy_par	0.7083	n/a
514.77	4.5	2.3782	 0.05	hard_par	10	10.693	2 months	60	0.001155	b	0	517.14	519.28	498.75	96	514.7651	4.5	hard_par	n/a	-0.0208
520.01	4.5	1.6525	 2.00	easy_par	5	11.022	1 year	365	0.003300	y	1	521.66	524.52	504	97	520.0092	4.5	easy_par	0.7083	n/a
525.25	4.5	1.1307	-0.05	hard_par	5	 5.037	1 week	7	0.001045	b	0	526.38	529.77	509.25	98	525.2536	4.5	hard_par	n/a	-0.0208
530.51	4.5	1.0829	 0.01	hard_par	5	 5.011	2 days	2	0.001111	b	0	531.60	535.03	514.5	99	530.5145	4.5	hard_par	n/a	-0.0208
535.76	4.5	3.5825	 1.90	easy_par	5	 6.914	4 months	120	0.003190	b	0	539.34	540.27	519.75	100	535.7587	4.5	easy_par	-0.2917	n/a
546.26	4.5	0.8470	-0.05	hard_par	5	 5.010	2 days	2	0.001045	b	0	547.11	550.78	530.25	102	546.2639	4.5	hard_par	n/a	-0.0208
551.51	4.5	3.6017	-0.05	hard_par	5	 6.907	1 year	365	0.001045	b	0	555.11	556.02	535.5	103	551.5082	4.5	hard_par	n/a	-0.0208
556.75	4.5	3.6142	 0.05	hard_par	10	14.216	1 year	365	0.001155	b	0	560.37	561.27	540.75	104	556.7523	4.5	hard_par	n/a	-0.0208
