onset	duration	reaction_time	trial_number	trial_type	button_pressed	action	explode_trial	trial_value	trial_cumulative_value	payoff_level	onset_orig	duration_orig	trial_type_orig
0.0188945950003472	2	0.575064408999424	1	BALOON	b	ACCEPT	0	0.25	0.75	0.25	0.0189	2	accept
2.09003849700002	2	0.679356151999855	1	BALOON	b	ACCEPT	0	0.25	1	0.25	2.09	2	accept
4.34726698400027	2	0.382215863000056	1	BALOON	b	ACCEPT	0	0.25	1.25	0.25	4.3473	2	accept
6.33860170499975	2	0.429717356000765	1	BALOON	b	ACCEPT	0	0.25	1.5	0.25	6.3386	2	accept
8.04808793299981	2	0.81678800500049	1	BALOON	b	ACCEPT	0	0.25	1.75	0.25	8.0481	2	accept
10.6700508190006	2	0.706825682999806	1	BALOON	b	ACCEPT	0	0.25	2	0.25	10.6701	2	accept
12.9603099730002	2	0.657215577999523	1	BALOON	b	ACCEPT	0	0.25	2.25	0.25	12.9603	2	accept
15.3667424400001	2	0.473969653000495	1	BALOON	y	CASHOUT	0	0	2.25	0.25	15.3667	2	reject
19.5987636899999	2	0.426377908000177	2	BALOON	b	ACCEPT	1	0.25	0.75	0.25	19.5988	2	accept
21.4407863010001	2	0.3923664189997	2	BALOON	b	ACCEPT	1	0.25	1	0.25	21.4408	2	accept
23.7808364029997	2	0.419421873000829	2	BALOON	b	ACCEPT	1	0.25	1.25	0.25	23.7808	2	accept
26.0545037709999	2	0.506323207000605	2	BALOON	b	ACCEPT	1	0.25	1.5	0.25	26.0545	2	accept
27.6808033240004	2	0.592508979999366	2	BALOON	b	ACCEPT	1	0.25	1.75	0.25	27.6808	2	accept
30.0871320060005	2	0.478041556999415	2	BALOON	b	ACCEPT	1	0.25	2	0.25	30.0871	2	accept
31.8795566730005	2	0.665768838999611	2	BALOON	b	ACCEPT	1	0.25	2.25	0.25	31.8796	2	accept
33.8545381539998	2	0	2	BALOON	n/a	EXPLODE	1	0	2.25	0.25	33.8545	2	explode
38.9162559880006	2	0.301431875999697	3	BALOON	b	ACCEPT	0	0.25	0.75	0.25	38.9163	2	accept
41.1068511479998	2	0.357939034000083	3	BALOON	b	ACCEPT	0	0.25	1	0.25	41.1069	2	accept
42.6834577220006	2	0.51699203499993	3	BALOON	b	ACCEPT	0	0.25	1.25	0.25	42.6835	2	accept
44.9737473189998	2	0.346798196000236	3	BALOON	b	ACCEPT	0	0.25	1.5	0.25	44.9737	2	accept
46.8821471830006	2	0.446990732999438	3	BALOON	y	CASHOUT	0	0	1.5	0.25	46.8821	2	reject
50.5001012640005	2	0.492606654000156	4	BALOON	b	ACCEPT	0	0.25	0.75	0.25	50.5001	2	accept
52.9728470540003	2	0.339995669000018	4	BALOON	b	ACCEPT	0	0.25	1	0.25	52.9728	2	accept
54.9311451060003	2	0.365036662999955	4	BALOON	b	ACCEPT	0	0.25	1.25	0.25	54.9311	2	accept
56.6073548300001	2	0.642248946000109	4	BALOON	b	ACCEPT	0	0.25	1.5	0.25	56.6074	2	accept
59.0966324139999	2	0.409056098000292	4	BALOON	b	ACCEPT	0	0.25	1.75	0.25	59.0966	2	accept
