onset	duration	reaction_time	trial_number	trial_type	button_pressed	action	explode_trial	trial_value	trial_cumulative_value	payoff_level	onset_orig	duration_orig	trial_type_orig
0.0243830399999752	2	1.11750763300006	1	BALOON	b	ACCEPT	0	0.25	0.75	0.25	0.0244	2	accept
3.17539008199992	2	0.711214337000001	1	BALOON	b	ACCEPT	0	0.25	1	0.25	3.1754	2	accept
5.93030926099982	2	0.363940927000385	1	BALOON	b	ACCEPT	0	0.25	1.25	0.25	5.9303	2	accept
7.49029187699989	2	0.363525081000262	1	BALOON	b	ACCEPT	0	0.25	1.5	0.25	7.4903	2	accept
9.56464639600017	2	0.80129296899986	1	BALOON	b	ACCEPT	0	0.25	1.75	0.25	9.5646	2	accept
11.8218290139998	2	1.28783962700027	1	BALOON	y	CASHOUT	0	0	1.75	0.25	11.8218	2	reject
17.0496176020001	2	0.436352062999958	2	BALOON	b	ACCEPT	1	0.25	0.75	0.25	17.0496	2	accept
19.2733011939999	2	0.308176053999887	2	BALOON	b	ACCEPT	1	0.25	1	0.25	19.2733	2	accept
21.3146382899999	2	0.298443169000166	2	BALOON	b	ACCEPT	1	0.25	1.25	0.25	21.3146	2	accept
22.7584620289999	2	0	2	BALOON	n/a	EXPLODE	1	0	1.25	0.25	22.7585	2	explode
26.2601904200001	2	0.433400183999765	3	BALOON	b	ACCEPT	0	0.25	0.75	0.25	26.2602	2	accept
28.6830507589998	2	0.499420453000312	3	BALOON	b	ACCEPT	0	0.25	1	0.25	28.6831	2	accept
30.525230103	2	0.424271104000127	3	BALOON	y	CASHOUT	0	0	1	0.25	30.5252	2	reject
34.0934028380002	2	0.00316360399983751	4	BALOON	b	ACCEPT	0	0.25	0.75	0.25	34.0934	2	accept
35.3380058299999	2	0.555531240000164	4	BALOON	b	ACCEPT	0	0.25	1	0.25	35.338	2	accept
37.4957301579998	2	1.13468154800012	4	BALOON	b	ACCEPT	0	0.25	1.25	0.25	37.4957	2	accept
40.3664812649999	2	0.615692493000097	4	BALOON	y	CASHOUT	0	0	1.25	0.25	40.3665	2	reject
44.1172467440001	2	0.288089843999842	5	BALOON	b	ACCEPT	0	0.25	0.75	0.25	44.1172	2	accept
46.1750850889998	2	0.278643552000176	5	BALOON	b	ACCEPT	0	0.25	1	0.25	46.1751	2	accept
47.6687092279999	2	0.520481779999955	5	BALOON	b	ACCEPT	0	0.25	1.25	0.25	47.6687	2	accept
50.191322182	2	0.535278503999962	5	BALOON	y	CASHOUT	0	0	1.25	0.25	50.1913	2	reject
53.7593510239999	2	0.00312961200006612	6	BALOON	b	ACCEPT	0	0.25	0.75	0.25	53.7594	2	accept
55.8008101410001	2	0.268412020000142	6	BALOON	b	ACCEPT	0	0.25	1	0.25	55.8008	2	accept
57.2278878530001	2	0.289040950000071	6	BALOON	b	ACCEPT	0	0.25	1.25	0.25	57.2279	2	accept
59.3853526490002	2	0.325403533999634	6	BALOON	b	ACCEPT	0	0.25	1.5	0.25	59.3854	2	accept
61.376955102	2	0.861548632999984	6	BALOON	b	ACCEPT	0	0.25	1.75	0.25	61.377	2	accept
64.1319447669998	2	0.370054451000215	6	BALOON	y	CASHOUT	0	0	1.75	0.25	64.1319	2	reject
70.6041282719998	2	0.353251959000318	7	BALOON	b	ACCEPT	0	0.25	0.75	0.25	70.6041	2	accept
72.4297070030002	2	0.287635231999957	7	BALOON	b	ACCEPT	0	0.25	1	0.25	72.4297	2	accept
74.4709991780001	2	0.278537607000089	7	BALOON	b	ACCEPT	0	0.25	1.25	0.25	74.471	2	accept
76.3462439250002	2	0.411131723999915	7	BALOON	b	ACCEPT	0	0.25	1.5	0.25	76.3462	2	accept
78.3378020199998	2	0.403488032000041	7	BALOON	b	ACCEPT	0	0.25	1.75	0.25	78.3378	2	accept
80.1800883020001	2	1.20185458600008	7	BALOON	y	CASHOUT	0	0	1.75	0.25	80.1801	2	reject
84.727238815	2	0.503026857999885	8	BALOON	b	ACCEPT	0	0.25	0.75	0.25	84.7272	2	accept
87.183453221	2	0.262518559	8	BALOON	b	ACCEPT	0	0.25	1	0.25	87.1835	2	accept
88.5606845900002	2	0.340477445000033	8	BALOON	b	ACCEPT	0	0.25	1.25	0.25	88.5607	2	accept
