8.016674	1.969094	1.166667
19.003111	0.803550	-0.833333
37.009597	0.564991	0.166667
49.008340	1.143974	1.166667
60.011299	0.939913	1.166667
71.014419	1.055463	0.166667
84.009079	2.748562	0.166667
95.011938	1.627609	-0.833333
105.002584	0.691634	0.166667
119.009485	0.837284	-0.833333
134.011927	0.577975	-0.833333
147.006448	0.657964	0.166667
159.005338	0.523913	-0.833333
177.011816	0.453050	-0.833333
190.006234	1.314705	0.166667
201.009334	0.366134	-0.833333
212.012292	1.099349	0.166667
223.015340	0.433795	-0.833333
241.005148	0.289118	-0.833333
254.016145	0.902832	0.166667
266.015163	0.263971	0.166667
280.005485	0.681814	0.166667
292.004030	0.435768	0.166667
305.015120	0.288067	0.166667
316.001748	1.324559	1.166667
326.008847	1.181408	0.166667
347.002530	0.419905	-0.833333
362.005125	0.393136	2.166667
375.016149	0.449033	0.166667
386.002676	0.495001	-0.833333
