2.135081	1.500000	1.000000
18.017409	1.500000	1.000000
38.894936	1.500000	1.000000
45.881811	1.500000	1.000000
97.644002	1.500000	1.000000
100.017208	1.500000	1.000000
121.508804	1.500000	1.000000
131.267202	1.500000	1.000000
133.258528	1.500000	1.000000
136.760377	1.500000	1.000000
167.770017	1.500000	1.000000
169.885650	1.500000	1.000000
192.505637	1.500000	1.000000
194.895374	1.500000	1.000000
197.019635	1.500000	1.000000
200.255863	1.500000	1.000000
246.143269	1.500000	1.000000
305.639252	1.500000	1.000000
323.379985	1.500000	1.000000
338.880592	1.500000	1.000000
