16.013000	2.945000	1.000000
26.501400	1.820700	1.000000
47.511900	1.471000	1.000000
63.261200	1.986000	1.000000
84.254800	1.976000	1.000000
94.760000	1.224900	1.000000
110.509400	1.523600	1.000000
115.753600	1.357700	1.000000
131.503100	1.296800	1.000000
136.763900	1.026600	1.000000
158.604000	1.147800	1.000000
173.507100	1.067300	1.000000
184.012200	2.716000	1.000000
205.005800	2.066200	1.000000
210.266800	1.391600	1.000000
220.755300	0.941500	1.000000
226.016100	2.151000	1.000000
236.504600	1.984300	1.000000
257.515000	1.430100	1.000000
278.508700	1.213100	1.000000
289.013800	1.050900	1.000000
294.258100	1.053300	1.000000
299.502300	1.204600	1.000000
310.007600	1.471400	1.000000
331.001100	1.110500	1.000000
336.262000	1.809300	1.000000
341.506200	1.828400	1.000000
346.767100	1.987200	1.000000
352.011400	1.557700	1.000000
367.760900	1.023000	1.000000
373.005100	1.972600	1.000000
383.510300	1.025200	1.000000
394.015500	1.729100	1.000000
404.503900	1.375200	1.000000
409.764800	1.366300	1.000000
425.514300	1.404400	1.000000
430.758500	1.283800	1.000000
441.263700	2.258600	1.000000
462.257400	1.144400	1.000000
467.501600	2.010000	1.000000
478.006700	1.729600	1.000000
488.511900	1.395600	1.000000
504.261200	1.228800	1.000000
509.505400	1.128700	1.000000
530.515800	1.211400	1.000000
535.760000	1.167200	1.000000
551.509600	1.109300	1.000000
556.753800	1.125700	1.000000
