onset	duration	reaction_time	percent_off_trial	trial_type	immediate_amount	delayed_amount	delay_time_words	delay_time_days	k_this_trial	response_button	response_binarized	onset.plus.rt	onset.plus.stimdur	absolute_time	trialnum	onset_orig	duration_orig	trial_type_orig	easy_par_orig	hard_par_orig
163.01	4.5	0.5821	-0.95	easy_par	5	 5.027	4 months	120	0.000045	b	0	163.60	167.53	147	29	163.0147	4.5	easy_par	-0.2083	n/a
168.26	4.5	0.6565	-0.95	easy_par	10	10.003	1 week	7	0.000045	b	0	168.92	172.77	152.25	30	168.259	4.5	easy_par	-0.2083	n/a
178.76	4.5	0.6151	-0.95	easy_par	10	10.027	2 months	60	0.000045	b	0	179.38	183.28	162.75	32	178.7641	4.5	easy_par	-0.2083	n/a
184.01	4.5	0.5050	 2.00	easy_par	5	 5.810	2 months	60	0.002700	b	0	184.51	188.52	168	33	184.0083	4.5	easy_par	-0.2083	n/a
189.25	4.5	0.9561	 0.01	hard_par	5	 5.545	4 months	120	0.000909	b	0	190.21	193.77	173.25	34	189.2526	4.5	hard_par	n/a	-0.1667
194.51	4.5	0.8242	 2.00	easy_par	10	10.054	2 days	2	0.002700	b	0	195.34	199.03	178.5	35	194.5136	4.5	easy_par	-0.2083	n/a
199.76	4.5	1.2630	 0.05	hard_par	5	 5.567	4 months	120	0.000945	b	0	201.02	204.27	183.75	36	199.7578	4.5	hard_par	n/a	-0.1667
205.00	4.5	0.6650	 0.01	hard_par	5	 5.009	2 days	2	0.000909	b	0	205.67	209.52	189	37	205.0021	4.5	hard_par	n/a	-0.1667
210.26	4.5	0.9570	-0.01	hard_par	10	13.252	1 year	365	0.000891	y	1	211.22	214.78	194.25	38	210.2628	4.5	hard_par	n/a	0.8333
215.51	4.5	0.6404	-0.05	hard_par	5	 5.009	2 days	2	0.000855	b	0	216.15	220.02	199.5	39	215.5071	4.5	hard_par	n/a	-0.1667
220.75	4.5	0.6981	-0.01	hard_par	5	 5.094	3 weeks	21	0.000891	b	0	221.45	225.27	204.75	40	220.7514	4.5	hard_par	n/a	-0.1667
226.01	4.5	0.5573	-0.99	easy_par	10	10.001	1 week	7	0.000009	b	0	226.57	230.53	210	41	226.0123	4.5	easy_par	-0.2083	n/a
231.26	4.5	0.8047	 0.01	hard_par	10	10.545	2 months	60	0.000909	b	0	232.06	235.77	215.25	42	231.2566	4.5	hard_par	n/a	-0.1667
236.50	4.5	0.8532	 2.00	easy_par	5	 9.928	1 year	365	0.002700	y	1	237.35	241.01	220.5	43	236.5008	4.5	easy_par	0.7917	n/a
241.76	4.5	1.6741	 0.01	hard_par	10	11.091	4 months	120	0.000909	y	1	243.44	246.28	225.75	44	241.7616	4.5	hard_par	n/a	0.8333
252.27	4.5	0.7622	 1.90	easy_par	5	 6.566	4 months	120	0.002610	y	1	253.03	256.78	236.25	46	252.2667	4.5	easy_par	0.7917	n/a
257.51	4.5	0.7804	-0.01	hard_par	5	 5.031	1 week	7	0.000891	b	0	258.29	262.03	241.5	47	257.5111	4.5	hard_par	n/a	-0.1667
262.76	4.5	0.5911	-0.01	hard_par	5	 5.009	2 days	2	0.000891	b	0	263.35	267.27	246.75	48	262.7555	4.5	hard_par	n/a	-0.1667
268.02	4.5	0.9288	 0.05	hard_par	10	10.066	1 week	7	0.000945	b	0	268.95	272.53	252	49	268.0162	4.5	hard_par	n/a	-0.1667
273.26	4.5	0.6287	-0.05	hard_par	10	10.060	1 week	7	0.000855	b	0	273.89	277.77	257.25	50	273.2606	4.5	hard_par	n/a	-0.1667
278.50	4.5	0.6002	 0.01	hard_par	10	10.018	2 days	2	0.000909	b	0	279.11	283.02	262.5	51	278.5047	4.5	hard_par	n/a	-0.1667
283.77	4.5	0.9554	 0.05	hard_par	10	10.567	2 months	60	0.000945	b	0	284.72	288.28	267.75	52	283.7656	4.5	hard_par	n/a	-0.1667
289.01	4.5	0.6791	 2.00	easy_par	10	10.189	1 week	7	0.002700	b	0	289.69	293.52	273	53	289.0099	4.5	easy_par	-0.2083	n/a
294.25	4.5	0.5344	-0.99	easy_par	5	 5.016	1 year	365	0.000009	b	0	294.79	298.77	278.25	54	294.2543	4.5	easy_par	-0.2083	n/a
299.52	4.5	0.8778	-0.05	hard_par	10	10.180	3 weeks	21	0.000855	b	0	300.39	304.03	283.5	55	299.5152	4.5	hard_par	n/a	-0.1667
304.76	4.5	1.3935	 0.01	hard_par	10	13.318	1 year	365	0.000909	y	1	306.15	309.27	288.75	56	304.7593	4.5	hard_par	n/a	0.8333
310.00	4.5	0.7212	 0.05	hard_par	5	 5.284	2 months	60	0.000945	b	0	310.72	314.52	294	57	310.0036	4.5	hard_par	n/a	-0.1667
315.26	4.5	0.7059	 2.00	easy_par	5	 5.095	1 week	7	0.002700	b	0	315.97	319.78	299.25	58	315.2646	4.5	easy_par	-0.2083	n/a
325.75	4.5	1.1037	 1.90	easy_par	5	 5.274	3 weeks	21	0.002610	b	0	326.86	330.27	309.75	60	325.7531	4.5	easy_par	-0.2083	n/a
331.01	4.5	0.7085	-0.99	easy_par	5	 5.001	3 weeks	21	0.000009	b	0	331.72	335.53	315	61	331.014	4.5	easy_par	-0.2083	n/a
336.26	4.5	0.9107	 0.05	hard_par	10	10.198	3 weeks	21	0.000945	b	0	337.17	340.77	320.25	62	336.2581	4.5	hard_par	n/a	-0.1667
341.50	4.5	1.3550	-0.01	hard_par	5	 5.535	4 months	120	0.000891	b	0	342.86	346.02	325.5	63	341.5024	4.5	hard_par	n/a	-0.1667
346.76	4.5	0.8646	 0.01	hard_par	5	 5.273	2 months	60	0.000909	b	0	347.63	351.28	330.75	64	346.7632	4.5	hard_par	n/a	-0.1667
352.01	4.5	0.7228	 1.90	easy_par	5	 5.091	1 week	7	0.002610	b	0	352.73	356.52	336	65	352.0076	4.5	easy_par	-0.2083	n/a
357.25	4.5	0.4855	-0.99	easy_par	5	 5.005	4 months	120	0.000009	b	0	357.74	361.77	341.25	66	357.2518	4.5	easy_par	-0.2083	n/a
362.51	4.5	1.0279	 2.00	easy_par	10	13.240	4 months	120	0.002700	y	1	363.54	367.03	346.5	67	362.5127	4.5	easy_par	0.7917	n/a
367.76	4.5	0.7396	-0.01	hard_par	5	 5.267	2 months	60	0.000891	b	0	368.50	372.27	351.75	68	367.7571	4.5	hard_par	n/a	-0.1667
373.00	4.5	0.9707	 1.90	easy_par	5	 9.763	1 year	365	0.002610	y	1	373.97	377.52	357	69	373.0011	4.5	easy_par	0.7917	n/a
378.26	4.5	0.6754	-0.99	easy_par	5	 5.003	2 months	60	0.000009	b	0	378.94	382.78	362.25	70	378.2622	4.5	easy_par	-0.2083	n/a
383.51	4.5	1.8641	-0.01	hard_par	10	11.069	4 months	120	0.000891	b	0	385.37	388.02	367.5	71	383.5064	4.5	hard_par	n/a	-0.1667
388.77	4.5	1.0735	 1.90	easy_par	10	10.548	3 weeks	21	0.002610	b	0	389.84	393.28	372.75	72	388.7672	4.5	easy_par	-0.2083	n/a
399.26	4.5	0.6773	-0.99	easy_par	10	10.000	2 days	2	0.000009	b	0	399.93	403.77	383.25	74	399.2558	4.5	easy_par	-0.2083	n/a
404.52	4.5	1.3503	 0.05	hard_par	5	 6.725	1 year	365	0.000945	y	1	405.87	409.03	388.5	75	404.5168	4.5	hard_par	n/a	0.8333
409.76	4.5	1.1198	 0.05	hard_par	10	11.134	4 months	120	0.000945	b	0	410.88	414.28	393.75	76	409.7609	4.5	hard_par	n/a	-0.1667
415.01	4.5	0.5882	 1.90	easy_par	10	10.183	1 week	7	0.002610	b	0	415.59	419.52	399	77	415.0053	4.5	easy_par	-0.2083	n/a
420.27	4.5	1.1682	 1.90	easy_par	10	19.526	1 year	365	0.002610	y	1	421.43	424.78	404.25	78	420.2661	4.5	easy_par	0.7917	n/a
425.51	4.5	1.7872	 2.00	easy_par	5	 6.620	4 months	120	0.002700	y	1	427.30	430.02	409.5	79	425.5103	4.5	easy_par	0.7917	n/a
430.75	4.5	0.7683	 2.00	easy_par	5	 5.284	3 weeks	21	0.002700	b	0	431.52	435.27	414.75	80	430.7547	4.5	easy_par	-0.2083	n/a
436.02	4.5	0.6265	-0.99	easy_par	5	 5.000	1 week	7	0.000009	b	0	436.64	440.53	420	81	436.0154	4.5	easy_par	-0.2083	n/a
441.26	4.5	0.7518	-0.99	easy_par	10	10.033	1 year	365	0.000009	b	0	442.01	445.77	425.25	82	441.2597	4.5	easy_par	-0.2083	n/a
446.50	4.5	0.6190	-0.95	easy_par	10	10.054	4 months	120	0.000045	b	0	447.12	451.02	430.5	83	446.5041	4.5	easy_par	-0.2083	n/a
451.76	4.5	0.5566	-0.05	hard_par	5	 5.513	4 months	120	0.000855	b	0	452.32	456.28	435.75	84	451.7649	4.5	hard_par	n/a	-0.1667
457.01	4.5	2.2166	-0.95	easy_par	5	 5.005	3 weeks	21	0.000045	b	0	459.23	461.52	441	85	457.0092	4.5	easy_par	-0.2083	n/a
462.25	4.5	0.6859	-0.95	easy_par	10	10.164	1 year	365	0.000045	b	0	462.94	466.77	446.25	86	462.2535	4.5	easy_par	-0.2083	n/a
472.76	4.5	0.4827	 0.05	hard_par	5	 5.009	2 days	2	0.000945	b	0	473.24	477.27	456.75	88	472.7586	4.5	hard_par	n/a	-0.1667
478.00	4.5	1.3188	 2.00	easy_par	10	11.620	2 months	60	0.002700	y	1	479.32	482.52	462	89	478.0028	4.5	easy_par	0.7917	n/a
483.26	4.5	0.6041	-0.95	easy_par	5	 5.013	2 months	60	0.000045	b	0	483.87	487.78	467.25	90	483.2637	4.5	easy_par	-0.2083	n/a
488.51	4.5	0.7518	-0.95	easy_par	10	10.009	3 weeks	21	0.000045	b	0	489.26	493.02	472.5	91	488.5081	4.5	easy_par	-0.2083	n/a
493.75	4.5	0.9624	-0.05	hard_par	10	10.513	2 months	60	0.000855	b	0	494.71	498.27	477.75	92	493.7524	4.5	hard_par	n/a	-0.1667
499.01	4.5	0.6203	-0.05	hard_par	5	 5.030	1 week	7	0.000855	b	0	499.63	503.53	483	93	499.0132	4.5	hard_par	n/a	-0.1667
504.26	4.5	0.6419	 2.00	easy_par	5	 5.027	2 days	2	0.002700	b	0	504.90	508.77	488.25	94	504.2574	4.5	easy_par	-0.2083	n/a
509.50	4.5	0.5799	 0.05	hard_par	5	 5.099	3 weeks	21	0.000945	b	0	510.08	514.02	493.5	95	509.5018	4.5	hard_par	n/a	-0.1667
514.76	4.5	0.8546	-0.05	hard_par	5	 5.256	2 months	60	0.000855	b	0	515.62	519.28	498.75	96	514.7627	4.5	hard_par	n/a	-0.1667
520.01	4.5	0.8268	 2.00	easy_par	10	19.855	1 year	365	0.002700	y	1	520.83	524.52	504	97	520.0069	4.5	easy_par	0.7917	n/a
525.25	4.5	0.9596	-0.99	easy_par	10	10.002	3 weeks	21	0.000009	b	0	526.21	529.77	509.25	98	525.2511	4.5	easy_par	-0.2083	n/a
530.51	4.5	0.6015	 0.05	hard_par	10	10.019	2 days	2	0.000945	b	0	531.11	535.03	514.5	99	530.512	4.5	hard_par	n/a	-0.1667
535.76	4.5	1.2050	 1.90	easy_par	10	11.566	2 months	60	0.002610	y	1	536.96	540.27	519.75	100	535.7562	4.5	easy_par	0.7917	n/a
546.26	4.5	0.6595	-0.95	easy_par	5	 5.002	1 week	7	0.000045	b	0	546.92	550.78	530.25	102	546.2614	4.5	easy_par	-0.2083	n/a
551.51	4.5	0.8714	-0.95	easy_par	5	 5.082	1 year	365	0.000045	b	0	552.38	556.02	535.5	103	551.5057	4.5	easy_par	-0.2083	n/a
556.77	4.5	1.1182	 0.01	hard_par	5	 6.659	1 year	365	0.000909	b	0	557.88	561.28	540.75	104	556.7664	4.5	hard_par	n/a	-0.1667
