16.009200	1.513700	1.000000
21.253300	1.550900	1.000000
31.758600	1.277600	1.000000
37.002600	0.944100	1.000000
52.752100	0.729200	1.000000
58.013000	0.885100	1.000000
73.762400	2.041000	1.000000
84.250900	0.951200	1.000000
94.756100	0.965300	1.000000
121.010600	0.784000	1.000000
163.014700	0.582100	1.000000
168.259000	0.656500	1.000000
178.764100	0.615100	1.000000
184.008300	0.505000	1.000000
194.513600	0.824200	1.000000
226.012300	0.557300	1.000000
236.500800	0.853200	1.000000
252.266700	0.762200	1.000000
289.009900	0.679100	1.000000
294.254300	0.534400	1.000000
315.264600	0.705900	1.000000
325.753100	1.103700	1.000000
331.014000	0.708500	1.000000
352.007600	0.722800	1.000000
357.251800	0.485500	1.000000
362.512700	1.027900	1.000000
373.001100	0.970700	1.000000
378.262200	0.675400	1.000000
388.767200	1.073500	1.000000
399.255800	0.677300	1.000000
415.005300	0.588200	1.000000
420.266100	1.168200	1.000000
425.510300	1.787200	1.000000
430.754700	0.768300	1.000000
436.015400	0.626500	1.000000
441.259700	0.751800	1.000000
446.504100	0.619000	1.000000
457.009200	2.216600	1.000000
462.253500	0.685900	1.000000
478.002800	1.318800	1.000000
483.263700	0.604100	1.000000
488.508100	0.751800	1.000000
504.257400	0.641900	1.000000
520.006900	0.826800	1.000000
525.251100	0.959600	1.000000
535.756200	1.205000	1.000000
546.261400	0.659500	1.000000
551.505700	0.871400	1.000000
