42.251300	2.119700	269.166667
63.261500	2.595900	-35.833333
68.505800	1.878700	-88.833333
73.766600	1.585800	-88.833333
105.265500	2.242300	269.166667
110.509800	1.522500	-93.833333
115.754000	1.566800	-93.833333
126.259200	2.502300	-93.833333
131.503400	1.483000	-88.833333
147.252800	1.718900	24.166667
157.758000	1.942000	-74.833333
163.002300	2.489400	-35.833333
168.263200	1.772000	-93.833333
184.012600	1.391000	-88.833333
189.256900	2.200300	-88.833333
205.006200	1.211500	-93.833333
210.267200	2.046500	269.166667
215.511500	2.328800	269.166667
220.755700	1.358600	-74.833333
236.505200	2.200800	269.166667
262.759600	2.544000	24.166667
278.509000	1.371700	269.166667
294.258500	1.414900	-74.833333
299.502800	1.209700	-74.833333
315.252200	1.563800	24.166667
336.262500	1.337200	-35.833333
341.506700	1.221300	-88.833333
346.751100	1.489100	-74.833333
357.256200	1.929900	-35.833333
367.761300	2.017800	24.166667
388.755000	1.542200	-74.833333
399.260200	0.975700	-93.833333
409.765300	1.245500	-74.833333
415.009500	2.950400	-35.833333
420.253800	2.122600	-74.833333
430.758900	2.626800	-88.833333
436.003300	1.286400	24.166667
446.508400	1.404100	24.166667
451.752600	1.410200	-35.833333
478.007200	1.587100	-35.833333
483.251400	1.287500	24.166667
493.756700	1.380000	24.166667
514.766900	1.635400	-35.833333
525.255400	1.714400	-88.833333
530.516300	0.771900	-93.833333
546.265700	0.926700	-93.833333
551.510000	1.811600	269.166667
556.754100	0.895400	269.166667
