onset	duration	reaction_time	trial_number	trial_type	button_pressed	action	explode_trial	trial_value	trial_cumulative_value	payoff_level	onset_orig	duration_orig	trial_type_orig
0.0262608339999133	2	1.1108863430004	1	BALOON	b	ACCEPT	1	0.25	0.75	0.25	0.0263	1.1109	accept
2.56269640300025	2	0.381903412999691	1	BALOON	b	ACCEPT	1	0.25	1	0.25	2.5627	0.3819	accept
4.48780873900023	2	0.337642331000097	1	BALOON	b	ACCEPT	1	0.25	1.25	0.25	4.4878	0.3376	accept
6.81119665100005	2	0.66178853700012	1	BALOON	b	ACCEPT	1	0.25	1.5	0.25	6.8112	0.6618	accept
9.01850839100007	2	0	1	BALOON	n/a	EXPLODE	1	0	1.5	0.25	9.0185	0.3032	explode
12.2213832100001	2	0.523559940999803	2	BALOON	b	ACCEPT	0	0.25	0.75	0.25	12.2214	0.5236	accept
13.9805849459999	2	0.404708648000451	2	BALOON	b	ACCEPT	0	0.25	1	0.25	13.9806	0.4047	accept
16.4034838980001	2	0.429642803000206	2	BALOON	b	ACCEPT	0	0.25	1.25	0.25	16.4035	0.4296	accept
18.1128512180003	2	0.816868770999918	2	BALOON	y	CASHOUT	0	0	1.25	0.25	18.1129	0.8169	reject
22.7431335040001	2	0.730856128000141	3	BALOON	b	ACCEPT	0	0.25	0.75	0.25	22.7431	0.7309	accept
24.850815106	2	0.365735803000007	3	BALOON	b	ACCEPT	0	0.25	1	0.25	24.8508	0.3657	accept
27.0746007450002	2	0.382187961	3	BALOON	b	ACCEPT	0	0.25	1.25	0.25	27.0746	0.3822	accept
28.6678784330002	2	1.27754177999986	3	BALOON	b	ACCEPT	0	0.25	1.5	0.25	28.6679	1.2775	accept
31.3729213219999	2	1.10108751900043	3	BALOON	y	CASHOUT	0	0	1.5	0.25	31.3729	1.1011	reject
36.235549087	2	6.7901584250003	4	BALOON	b	ACCEPT	0	0.25	0.75	0.25	36.2355	6.7902	accept
44.6329234690002	2	0.288344464000147	4	BALOON	b	ACCEPT	0	0.25	1	0.25	44.6329	0.2883	accept
46.6245498060002	2	0.33743642699983	4	BALOON	b	ACCEPT	0	0.25	1.25	0.25	46.6245	0.3374	accept
48.8317420000003	2	0.329834437000045	4	BALOON	b	ACCEPT	0	0.25	1.5	0.25	48.8317	0.3298	accept
51.0226503900003	2	0.57848176699963	4	BALOON	b	ACCEPT	0	0.25	1.75	0.25	51.0227	0.5785	accept
53.0469900450003	2	0.60952108299989	4	BALOON	b	ACCEPT	0	0.25	2	0.25	53.047	0.6095	accept
55.0219263860004	2	1.46746964199974	4	BALOON	y	CASHOUT	0	0	2	0.25	55.0219	1.4675	reject
69.8918548360002	2	0.638091404000079	5	BALOON	b	ACCEPT	0	0.25	0.75	0.25	69.8919	0.6381	accept
72.3148166010001	2	0.350199899000017	5	BALOON	b	ACCEPT	0	0.25	1	0.25	72.3148	0.3502	accept
74.5054278070002	2	0.420096248999926	5	BALOON	b	ACCEPT	0	0.25	1.25	0.25	74.5054	0.4201	accept
76.0322658380001	2	0.392901235999943	5	BALOON	b	ACCEPT	0	0.25	1.5	0.25	76.0323	0.3929	accept
78.1896923170002	2	0.363229536999825	5	BALOON	b	ACCEPT	0	0.25	1.75	0.25	78.1897	0.3632	accept
80.5962795529999	2	0.371929719000036	5	BALOON	b	ACCEPT	0	0.25	2	0.25	80.5963	0.3719	accept
82.587535788	2	0.39827305100016	5	BALOON	b	ACCEPT	0	0.25	2.25	0.25	82.5875	0.3983	accept
84.5458749290001	2	0.399625290000131	5	BALOON	y	CASHOUT	0	0	2.25	0.25	84.5459	0.3996	reject
88.0642194679999	2	0.28967323400002	6	BALOON	b	ACCEPT	1	0.25	0.75	0.25	88.0642	0.2897	accept
89.4914638260002	2	0.285150160999819	6	BALOON	b	ACCEPT	1	0.25	1	0.25	89.4915	0.2852	accept
91.648945595	2	0.303892476000328	6	BALOON	b	ACCEPT	1	0.25	1.25	0.25	91.6489	0.3039	accept
93.4579460530003	2	0.344015012	6	BALOON	b	ACCEPT	1	0.25	1.5	0.25	93.4579	0.344	accept
95.8311086470003	2	0.353464286999952	6	BALOON	b	ACCEPT	1	0.25	1.75	0.25	95.8311	0.3535	accept
97.6066545680001	2	0.347558762000062	6	BALOON	b	ACCEPT	1	0.25	2	0.25	97.6067	0.3476	accept
99.4158464920001	2	0.30564550400004	6	BALOON	b	ACCEPT	1	0.25	2.25	0.25	99.4158	0.3056	accept
101.158325625	2	0.338213608999922	6	BALOON	b	ACCEPT	1	0.25	2.5	0.25	101.1583	0.3382	accept
102.851099251	2	0.782358450000174	6	BALOON	b	ACCEPT	1	0.25	2.75	0.25	102.8511	0.7824	accept
104.892436687	2	0	6	BALOON	n/a	EXPLODE	1	0	2.75	0.25	104.8924	0.3032	explode
109.754961303	2	0.294282174000273	7	BALOON	b	ACCEPT	0	0.25	0.75	0.25	109.755	0.2943	accept
111.713175966	2	0.264864077999846	7	BALOON	b	ACCEPT	0	0.25	1	0.25	111.7132	0.2649	accept
