13.764681	1.500000	1.000000
16.386817	1.500000	1.000000
23.390234	1.500000	1.000000
26.261335	1.500000	1.000000
62.509804	1.500000	1.000000
72.895507	1.500000	1.000000
87.516406	1.500000	1.000000
102.884015	1.500000	1.000000
121.255692	1.500000	1.000000
135.760336	1.500000	1.000000
164.885951	1.500000	1.000000
177.133592	1.500000	1.000000
189.763189	1.500000	1.000000
204.881899	1.500000	1.000000
280.508839	1.500000	1.000000
307.510137	1.500000	1.000000
310.016231	1.500000	1.000000
331.142689	1.500000	1.000000
352.518087	1.500000	1.000000
