onset	duration	reaction_time	percent_off_trial	trial_type	immediate_amount	delayed_amount	delay_time_words	delay_time_days	k_this_trial	response_button	response_binarized	onset.plus.rt	onset.plus.stimdur	absolute_time	trialnum	onset_orig	duration_orig	trial_type_orig	easy_par_orig	hard_par_orig
115.76	4.5	1.8284	 0.05	hard_par	5	  5.129	2 days	2	0.012915	y	 1	117.59	120.27	99.75	20	115.7592	4.5	hard_par	n/a	-1.9792
121.00	4.5	1.2716	 1.90	easy_par	5	  5.357	2 days	2	0.035670	y	 1	122.28	125.52	105	21	121.0034	4.5	easy_par	0.5417	n/a
126.26	4.5	1.3970	-0.01	hard_par	10	 10.244	2 days	2	0.012177	y	 1	127.66	130.78	110.25	22	126.2642	4.5	hard_par	n/a	-1.9792
131.51	4.5	1.2061	 0.01	hard_par	10	 10.870	1 week	7	0.012423	y	 1	132.71	136.02	115.5	23	131.5086	4.5	hard_par	n/a	-1.9792
136.75	4.5	2.1167	-0.95	easy_par	10	 10.738	4 months	120	0.000615	b	 0	138.87	141.27	120.75	24	136.7528	4.5	easy_par	-0.4583	n/a
142.01	4.5	1.3490	 2.00	easy_par	5	  5.369	2 days	2	0.036900	y	 1	143.36	146.53	126	25	142.0137	4.5	easy_par	0.5417	n/a
147.26	4.5	1.4289	 0.05	hard_par	5	 12.749	4 months	120	0.012915	y	 1	148.69	151.77	131.25	26	147.258	4.5	hard_par	n/a	-1.9792
152.50	4.5	1.1819	 2.00	easy_par	5	  6.292	1 week	7	0.036900	y	 1	153.68	157.02	136.5	27	152.5022	4.5	easy_par	0.5417	n/a
157.76	4.5	0.7122	 0.01	hard_par	5	  6.304	3 weeks	21	0.012423	y	 1	158.48	162.28	141.75	28	157.7631	4.5	hard_par	n/a	-1.9792
163.01	4.5	1.6616	 0.05	hard_par	5	  8.875	2 months	60	0.012915	y	 1	164.67	167.52	147	29	163.0074	4.5	hard_par	n/a	-1.9792
168.25	4.5	0.9791	 0.05	hard_par	10	 10.258	2 days	2	0.012915	y	 1	169.23	172.77	152.25	30	168.2516	4.5	hard_par	n/a	-1.9792
178.76	4.5	1.5860	-0.95	easy_par	5	  5.184	2 months	60	0.000615	b	 0	180.34	183.27	162.75	32	178.7567	4.5	easy_par	-0.4583	n/a
184.00	4.5	1.1738	 0.05	hard_par	5	  5.452	1 week	7	0.012915	y	 1	185.17	188.52	168	33	184.0011	4.5	hard_par	n/a	-1.9792
189.26	4.5	1.2070	 0.01	hard_par	5	  5.435	1 week	7	0.012423	y	 1	190.47	193.78	173.25	34	189.2619	4.5	hard_par	n/a	-1.9792
194.51	4.5	0.8189	 1.90	easy_par	10	140.196	1 year	365	0.035670	y	 1	195.33	199.02	178.5	35	194.5061	4.5	easy_par	0.5417	n/a
199.77	4.5	1.8800	-0.99	easy_par	10	 10.009	1 week	7	0.000123	b	 0	201.65	204.28	183.75	36	199.7671	4.5	easy_par	-0.4583	n/a
205.01	4.5	1.5762	-0.01	hard_par	5	  5.122	2 days	2	0.012177	b	 0	206.59	209.53	189	37	205.0114	4.5	hard_par	n/a	-2.9792
210.26	4.5	1.7088	 0.01	hard_par	5	 27.672	1 year	365	0.012423	y	 1	211.96	214.77	194.25	38	210.2556	4.5	hard_par	n/a	-1.9792
215.52	4.5	1.4962	 0.01	hard_par	10	 55.344	1 year	365	0.012423	y	 1	217.01	220.03	199.5	39	215.5164	4.5	hard_par	n/a	-1.9792
220.76	4.5	1.4997	-0.01	hard_par	5	  6.279	3 weeks	21	0.012177	y	 1	222.26	225.27	204.75	40	220.7607	4.5	hard_par	n/a	-1.9792
226.01	4.5	1.1665	-0.99	easy_par	5	  5.074	4 months	120	0.000123	b	 0	227.17	230.52	210	41	226.005	4.5	easy_par	-0.4583	n/a
231.27	4.5	0.8816	 2.00	easy_par	10	 54.280	4 months	120	0.036900	y	 1	232.15	235.78	215.25	42	231.2659	4.5	easy_par	0.5417	n/a
236.51	4.5	1.0071	 0.05	hard_par	5	 28.570	1 year	365	0.012915	y	 1	237.52	241.02	220.5	43	236.5102	4.5	hard_par	n/a	-1.9792
241.75	4.5	1.7452	-0.95	easy_par	10	 10.043	1 week	7	0.000615	b	 0	243.50	246.27	225.75	44	241.7545	4.5	easy_par	-0.4583	n/a
252.26	4.5	1.1434	-0.95	easy_par	10	 10.369	2 months	60	0.000615	b	 0	253.40	256.77	236.25	46	252.2596	4.5	easy_par	-0.4583	n/a
257.50	4.5	1.0512	-0.95	easy_par	5	  5.369	4 months	120	0.000615	b	 0	258.56	262.02	241.5	47	257.5038	4.5	easy_par	-0.4583	n/a
262.76	4.5	1.0011	-0.05	hard_par	10	 24.022	4 months	120	0.011685	y	 1	263.77	267.28	246.75	48	262.7647	4.5	hard_par	n/a	-1.9792
268.01	4.5	1.0102	 1.90	easy_par	10	 12.497	1 week	7	0.035670	y	 1	269.02	272.52	252	49	268.009	4.5	easy_par	0.5417	n/a
273.25	4.5	1.2017	-0.99	easy_par	10	 10.148	4 months	120	0.000123	b	 0	274.46	277.77	257.25	50	273.2532	4.5	easy_par	-0.4583	n/a
278.51	4.5	0.9637	-0.05	hard_par	10	 52.650	1 year	365	0.011685	y	 1	279.48	283.03	262.5	51	278.5141	4.5	hard_par	n/a	-1.9792
283.76	4.5	0.8128	 2.00	easy_par	10	 32.140	2 months	60	0.036900	y	 1	284.57	288.27	267.75	52	283.7584	4.5	easy_par	0.5417	n/a
289.00	4.5	2.3929	-0.99	easy_par	10	 10.002	2 days	2	0.000123	b	 0	291.40	293.52	273	53	289.0026	4.5	easy_par	-0.4583	n/a
294.26	4.5	0.9829	-0.05	hard_par	10	 12.454	3 weeks	21	0.011685	y	 1	295.25	298.78	278.25	54	294.2635	4.5	hard_par	n/a	-1.9792
299.51	4.5	1.5523	 0.05	hard_par	5	  6.356	3 weeks	21	0.012915	y	 1	301.06	304.02	283.5	55	299.5077	4.5	hard_par	n/a	-1.9792
304.75	4.5	1.3566	-0.99	easy_par	10	 10.449	1 year	365	0.000123	b	 0	306.11	309.27	288.75	56	304.7521	4.5	easy_par	-0.4583	n/a
310.01	4.5	1.3439	 1.90	easy_par	5	 15.701	2 months	60	0.035670	y	 1	311.36	314.53	294	57	310.013	4.5	easy_par	0.5417	n/a
315.26	4.5	0.9710	 0.01	hard_par	10	 24.908	4 months	120	0.012423	y	 1	316.23	319.77	299.25	58	315.2572	4.5	hard_par	n/a	-1.9792
325.76	4.5	1.0325	-0.95	easy_par	5	  5.022	1 week	7	0.000615	b	 0	326.79	330.28	309.75	60	325.7624	4.5	easy_par	-0.4583	n/a
331.01	4.5	1.1909	-0.99	easy_par	10	 10.026	3 weeks	21	0.000123	b	 0	332.20	335.52	315	61	331.0067	4.5	easy_par	-0.4583	n/a
336.25	4.5	1.6652	-0.01	hard_par	10	 17.306	2 months	60	0.012177	y	 1	337.92	340.76	320.25	62	336.2509	4.5	hard_par	n/a	-1.9792
341.51	4.5	1.9166	 0.05	hard_par	10	 10.904	1 week	7	0.012915	y	 1	343.43	346.03	325.5	63	341.5117	4.5	hard_par	n/a	-1.9792
346.76	4.5	1.3511	 0.01	hard_par	10	 12.609	3 weeks	21	0.012423	y	 1	348.11	351.27	330.75	64	346.7559	4.5	hard_par	n/a	-1.9792
352.02	4.5	1.2045	-0.95	easy_par	5	  5.006	2 days	2	0.000615	b	 0	353.22	356.53	336	65	352.0169	4.5	easy_par	-0.4583	n/a
357.26	4.5	1.9216	-0.05	hard_par	5	  8.505	2 months	60	0.011685	y	 1	359.18	361.78	341.25	66	357.2612	4.5	hard_par	n/a	-1.9792
362.51	4.5	1.1458	-0.99	easy_par	5	  5.004	1 week	7	0.000123	b	 0	363.65	367.02	346.5	67	362.5055	4.5	easy_par	-0.4583	n/a
367.77	4.5	1.2385	-0.05	hard_par	5	 12.011	4 months	120	0.011685	y	 1	369.00	372.28	351.75	68	367.7663	4.5	hard_par	n/a	-1.9792
373.01	4.5	1.0107	-0.95	easy_par	5	  5.065	3 weeks	21	0.000615	b	 0	374.02	377.52	357	69	373.0105	4.5	easy_par	-0.4583	n/a
378.25	4.5	2.8456	 2.00	easy_par	5	 16.070	2 months	60	0.036900	y	 1	381.10	382.77	362.25	70	378.2549	4.5	easy_par	0.5417	n/a
383.52	4.5	1.2076	-0.99	easy_par	10	 10.074	2 months	60	0.000123	b	 0	384.72	388.03	367.5	71	383.5156	4.5	easy_par	-0.4583	n/a
388.76	4.5	1.0592	-0.05	hard_par	5	  6.227	3 weeks	21	0.011685	b	 0	389.82	393.27	372.75	72	388.7601	4.5	hard_par	n/a	-2.9792
399.27	4.5	1.0739	-0.05	hard_par	10	 10.234	2 days	2	0.011685	y	 1	400.34	403.78	383.25	74	399.2652	4.5	hard_par	n/a	-1.9792
404.51	4.5	0.9826	 1.90	easy_par	5	  8.745	3 weeks	21	0.035670	y	 1	405.49	409.02	388.5	75	404.5095	4.5	easy_par	0.5417	n/a
409.75	4.5	1.3954	-0.01	hard_par	10	 12.557	3 weeks	21	0.012177	y	 1	411.15	414.27	393.75	76	409.7537	4.5	hard_par	n/a	-1.9792
415.01	4.5	0.7979	-0.01	hard_par	5	  8.653	2 months	60	0.012177	y	 1	415.81	419.53	399	77	415.0146	4.5	hard_par	n/a	-1.9792
420.26	4.5	2.0169	 0.05	hard_par	10	 12.712	3 weeks	21	0.012915	y	 1	422.28	424.77	404.25	78	420.2587	4.5	hard_par	n/a	-1.9792
425.50	4.5	1.5424	 2.00	easy_par	10	 10.738	2 days	2	0.036900	y	 1	427.05	430.02	409.5	79	425.5031	4.5	easy_par	0.5417	n/a
430.76	4.5	1.4885	-0.01	hard_par	5	  5.426	1 week	7	0.012177	y	 1	432.25	435.28	414.75	80	430.7639	4.5	hard_par	n/a	-1.9792
436.01	4.5	0.9792	 0.05	hard_par	10	 25.498	4 months	120	0.012915	y	 1	436.99	440.52	420	81	436.0083	4.5	hard_par	n/a	-1.9792
441.25	4.5	0.7303	 1.90	easy_par	5	 70.098	1 year	365	0.035670	y	 1	441.98	445.77	425.25	82	441.2525	4.5	easy_par	0.5417	n/a
446.51	4.5	1.2502	-0.01	hard_par	10	 24.612	4 months	120	0.012177	y	 1	447.76	451.03	430.5	83	446.5134	4.5	hard_par	n/a	-1.9792
451.76	4.5	0.7580	 0.01	hard_par	10	 17.454	2 months	60	0.012423	y	 1	452.52	456.27	435.75	84	451.7576	4.5	hard_par	n/a	-1.9792
457.00	4.5	1.1457	 2.00	easy_par	10	 12.583	1 week	7	0.036900	y	 1	458.15	461.52	441	85	457.002	4.5	easy_par	0.5417	n/a
462.26	4.5	1.3756	-0.95	easy_par	10	 10.129	3 weeks	21	0.000615	b	 0	463.64	466.78	446.25	86	462.2628	4.5	easy_par	-0.4583	n/a
472.75	4.5	1.6844	-0.95	easy_par	5	  6.122	1 year	365	0.000615	b	 0	474.44	477.27	456.75	88	472.7513	4.5	easy_par	-0.4583	n/a
478.01	4.5	1.0088	 0.01	hard_par	5	  8.727	2 months	60	0.012423	y	 1	479.02	482.53	462	89	478.0122	4.5	hard_par	n/a	-1.9792
483.26	4.5	1.3306	 0.01	hard_par	5	 12.454	4 months	120	0.012423	y	 1	484.59	487.77	467.25	90	483.2566	4.5	hard_par	n/a	-1.9792
488.52	4.5	1.0713	-0.99	easy_par	5	  5.013	3 weeks	21	0.000123	b	 0	489.59	493.03	472.5	91	488.5173	4.5	easy_par	-0.4583	n/a
493.76	4.5	0.0000	-0.01	hard_par	5	 12.306	4 months	120	0.012177	n/a	99	  0.00	498.28	477.75	92	493.7616	4.5	hard_par	n/a	96.0208
499.01	4.5	1.4313	 1.90	easy_par	10	 52.804	4 months	120	0.035670	y	 1	500.44	503.52	483	93	499.0059	4.5	easy_par	0.5417	n/a
504.27	4.5	1.1844	-0.99	easy_par	5	  5.001	2 days	2	0.000123	b	 0	505.45	508.78	488.25	94	504.2667	4.5	easy_par	-0.4583	n/a
509.51	4.5	0.8378	 1.90	easy_par	10	 31.402	2 months	60	0.035670	y	 1	510.35	514.03	493.5	95	509.5109	4.5	easy_par	0.5417	n/a
514.76	4.5	0.9298	 0.05	hard_par	10	 17.749	2 months	60	0.012915	y	 1	515.69	519.27	498.75	96	514.7552	4.5	hard_par	n/a	-1.9792
520.02	4.5	0.7813	 2.00	easy_par	5	 72.343	1 year	365	0.036900	y	 1	520.80	524.53	504	97	520.0162	4.5	easy_par	0.5417	n/a
525.26	4.5	1.4310	-0.05	hard_par	5	  5.409	1 week	7	0.011685	y	 1	526.69	529.77	509.25	98	525.2605	4.5	hard_par	n/a	-1.9792
530.50	4.5	1.4673	 0.01	hard_par	5	  5.124	2 days	2	0.012423	y	 1	531.97	535.02	514.5	99	530.5047	4.5	hard_par	n/a	-1.9792
535.77	4.5	1.3811	 1.90	easy_par	5	 26.402	4 months	120	0.035670	y	 1	537.15	540.28	519.75	100	535.7656	4.5	easy_par	0.5417	n/a
546.25	4.5	0.9333	-0.05	hard_par	5	  5.117	2 days	2	0.011685	y	 1	547.19	550.77	530.25	102	546.254	4.5	hard_par	n/a	-1.9792
551.52	4.5	0.7521	-0.05	hard_par	5	 26.325	1 year	365	0.011685	y	 1	552.27	556.03	535.5	103	551.515	4.5	hard_par	n/a	-1.9792
556.76	4.5	1.3801	 0.05	hard_par	10	 57.140	1 year	365	0.012915	y	 1	558.14	561.27	540.75	104	556.7593	4.5	hard_par	n/a	-1.9792
