onset	duration	reaction_time	percent_off_trial	trial_type	immediate_amount	delayed_amount	delay_time_words	delay_time_days	k_this_trial	response_button	response_binarized	onset.plus.rt	onset.plus.stimdur	absolute_time	trialnum	onset_orig	duration_orig	trial_type_orig	easy_par_orig	hard_par_orig
226.00	4.5	1.3253	-0.05	hard_par	5	  6.027	3 weeks	21	0.009785	b	0	227.33	230.52	210	41	226.0028	4.5	hard_par	n/a	-0.4167
231.26	4.5	0.7482	-0.95	easy_par	10	 10.036	1 week	7	0.000515	b	0	232.01	235.78	215.25	42	231.2636	4.5	easy_par	-0.3958	n/a
236.51	4.5	1.5435	-0.01	hard_par	10	 16.118	2 months	60	0.010197	y	1	238.05	241.02	220.5	43	236.5079	4.5	hard_par	n/a	0.5833
241.75	4.5	1.3374	 1.90	easy_par	10	 16.273	3 weeks	21	0.029870	y	1	243.09	246.27	225.75	44	241.7522	4.5	easy_par	0.6042	n/a
247.01	4.5	1.0521	-0.99	easy_par	5	  5.004	1 week	7	0.000103	b	0	248.07	251.53	231	45	247.0131	4.5	easy_par	-0.3958	n/a
257.50	4.5	1.1002	 0.01	hard_par	10	 22.484	4 months	120	0.010403	y	1	258.60	262.02	241.5	47	257.5016	4.5	hard_par	n/a	0.5833
262.76	4.5	1.3915	-0.95	easy_par	10	 10.309	2 months	60	0.000515	b	0	264.15	267.28	246.75	48	262.7624	4.5	easy_par	-0.3958	n/a
268.01	4.5	0.9056	-0.99	easy_par	10	 10.376	1 year	365	0.000103	b	0	268.91	272.52	252	49	268.0068	4.5	easy_par	-0.3958	n/a
273.25	4.5	1.8445	 2.00	easy_par	10	 16.489	3 weeks	21	0.030900	y	1	275.10	277.77	257.25	50	273.2511	4.5	easy_par	0.6042	n/a
278.51	4.5	3.6752	-0.05	hard_par	10	 12.055	3 weeks	21	0.009785	y	1	282.19	283.03	262.5	51	278.5119	4.5	hard_par	n/a	0.5833
283.76	4.5	1.2850	 1.90	easy_par	5	  5.299	2 days	2	0.029870	y	1	285.04	288.27	267.75	52	283.7562	4.5	easy_par	0.6042	n/a
289.02	4.5	0.8950	-0.01	hard_par	5	  8.059	2 months	60	0.010197	y	1	289.91	293.53	273	53	289.017	4.5	hard_par	n/a	0.5833
294.26	4.5	0.7815	-0.05	hard_par	5	 22.858	1 year	365	0.009785	y	1	295.04	298.78	278.25	54	294.2612	4.5	hard_par	n/a	0.5833
299.51	4.5	1.3614	 0.05	hard_par	10	 22.978	4 months	120	0.010815	y	1	300.87	304.02	283.5	55	299.5055	4.5	hard_par	n/a	0.5833
304.77	4.5	1.9397	 2.00	easy_par	10	 12.163	1 week	7	0.030900	y	1	306.71	309.28	288.75	56	304.7664	4.5	easy_par	0.6042	n/a
310.01	4.5	1.3019	 0.05	hard_par	5	 11.489	4 months	120	0.010815	y	1	311.31	314.52	294	57	310.0107	4.5	hard_par	n/a	0.5833
315.25	4.5	0.8334	 2.00	easy_par	5	 23.540	4 months	120	0.030900	y	1	316.09	319.77	299.25	58	315.2549	4.5	easy_par	0.6042	n/a
320.52	4.5	1.4358	-0.99	easy_par	10	 10.062	2 months	60	0.000103	b	0	321.95	325.03	304.5	59	320.5159	4.5	easy_par	-0.3958	n/a
331.00	4.5	3.5338	 0.05	hard_par	5	  5.379	1 week	7	0.010815	b	0	334.54	335.52	315	61	331.0044	4.5	hard_par	n/a	-0.4167
336.27	4.5	1.1428	 0.05	hard_par	5	 24.737	1 year	365	0.010815	y	1	337.41	340.78	320.25	62	336.2653	4.5	hard_par	n/a	0.5833
341.51	4.5	2.3633	-0.01	hard_par	5	 11.118	4 months	120	0.010197	b	0	343.87	346.02	325.5	63	341.5095	4.5	hard_par	n/a	-0.4167
346.75	4.5	1.6780	-0.05	hard_par	10	 21.742	4 months	120	0.009785	y	1	348.43	351.27	330.75	64	346.7537	4.5	hard_par	n/a	0.5833
352.01	4.5	1.2842	-0.01	hard_par	10	 12.141	3 weeks	21	0.010197	b	0	353.30	356.53	336	65	352.0147	4.5	hard_par	n/a	-0.4167
357.26	4.5	0.7930	-0.99	easy_par	5	  5.188	1 year	365	0.000103	b	0	358.05	361.77	341.25	66	357.2589	4.5	easy_par	-0.3958	n/a
362.50	4.5	1.1870	-0.95	easy_par	10	 11.880	1 year	365	0.000515	b	0	363.69	367.02	346.5	67	362.5031	4.5	easy_par	-0.3958	n/a
367.76	4.5	0.9242	-0.01	hard_par	5	  5.102	2 days	2	0.010197	b	0	368.69	372.28	351.75	68	367.7641	4.5	hard_par	n/a	-0.4167
373.01	4.5	0.8496	 0.01	hard_par	5	  5.364	1 week	7	0.010403	b	0	373.86	377.52	357	69	373.0084	4.5	hard_par	n/a	-0.4167
378.25	4.5	0.5961	-0.95	easy_par	5	  5.940	1 year	365	0.000515	b	0	378.85	382.77	362.25	70	378.2526	4.5	easy_par	-0.3958	n/a
383.51	4.5	0.8174	-0.01	hard_par	5	  5.357	1 week	7	0.010197	b	0	384.33	388.03	367.5	71	383.5136	4.5	hard_par	n/a	-0.4167
388.76	4.5	1.2762	 1.90	easy_par	10	 12.091	1 week	7	0.029870	b	0	390.03	393.27	372.75	72	388.7578	4.5	easy_par	-0.3958	n/a
394.00	4.5	1.4404	 0.01	hard_par	10	 16.242	2 months	60	0.010403	y	1	395.44	398.52	378	73	394.0021	4.5	hard_par	n/a	0.5833
404.51	4.5	1.0702	-0.01	hard_par	10	 10.204	2 days	2	0.010197	b	0	405.58	409.02	388.5	75	404.5072	4.5	hard_par	n/a	-0.4167
409.75	4.5	1.5951	 0.05	hard_par	10	 16.489	2 months	60	0.010815	y	1	411.35	414.27	393.75	76	409.7514	4.5	hard_par	n/a	0.5833
415.01	4.5	0.7642	-0.99	easy_par	10	 10.022	3 weeks	21	0.000103	b	0	415.78	419.53	399	77	415.0123	4.5	easy_par	-0.3958	n/a
420.26	4.5	0.8660	-0.99	easy_par	10	 10.007	1 week	7	0.000103	b	0	421.12	424.77	404.25	78	420.2565	4.5	easy_par	-0.3958	n/a
425.50	4.5	2.0055	-0.05	hard_par	5	 10.871	4 months	120	0.009785	b	0	427.51	430.01	409.5	79	425.5008	4.5	hard_par	n/a	-0.4167
430.76	4.5	1.1899	 0.05	hard_par	10	 10.216	2 days	2	0.010815	b	0	431.95	435.28	414.75	80	430.7617	4.5	hard_par	n/a	-0.4167
436.01	4.5	1.5714	 2.00	easy_par	10	 47.080	4 months	120	0.030900	y	1	437.58	440.52	420	81	436.006	4.5	easy_par	0.6042	n/a
441.27	4.5	0.9890	 0.05	hard_par	10	 10.757	1 week	7	0.010815	b	0	442.26	445.78	425.25	82	441.2667	4.5	hard_par	n/a	-0.4167
446.51	4.5	2.8012	 2.00	easy_par	10	 10.618	2 days	2	0.030900	b	0	449.31	451.03	430.5	83	446.5112	4.5	easy_par	-0.3958	n/a
451.76	4.5	0.7179	-0.95	easy_par	10	 10.010	2 days	2	0.000515	b	0	452.47	456.27	435.75	84	451.7553	4.5	easy_par	-0.3958	n/a
457.02	4.5	0.8401	 1.90	easy_par	10	 10.597	2 days	2	0.029870	b	0	457.86	461.53	441	85	457.0163	4.5	easy_par	-0.3958	n/a
462.26	4.5	0.6914	 0.01	hard_par	5	  5.104	2 days	2	0.010403	b	0	462.95	466.77	446.25	86	462.2605	4.5	hard_par	n/a	-0.4167
467.50	4.5	0.9271	 0.01	hard_par	5	 23.985	1 year	365	0.010403	y	1	468.43	472.02	451.5	87	467.5047	4.5	hard_par	n/a	0.5833
478.01	4.5	1.1739	-0.01	hard_par	10	 47.219	1 year	365	0.010197	y	1	479.18	482.52	462	89	478.01	4.5	hard_par	n/a	0.5833
483.25	4.5	1.4817	 2.00	easy_par	5	  8.245	3 weeks	21	0.030900	y	1	484.74	487.77	467.25	90	483.2541	4.5	easy_par	0.6042	n/a
488.52	4.5	1.2474	 0.01	hard_par	10	 12.185	3 weeks	21	0.010403	b	0	489.76	493.03	472.5	91	488.5151	4.5	hard_par	n/a	-0.4167
493.76	4.5	0.8329	 2.00	easy_par	5	  5.309	2 days	2	0.030900	b	0	494.59	498.27	477.75	92	493.7593	4.5	easy_par	-0.3958	n/a
499.00	4.5	1.8233	-0.95	easy_par	5	  5.018	1 week	7	0.000515	y	1	500.83	503.52	483	93	499.0036	4.5	easy_par	0.6042	n/a
504.26	4.5	1.0552	-0.05	hard_par	10	 10.685	1 week	7	0.009785	b	0	505.32	508.78	488.25	94	504.2646	4.5	hard_par	n/a	-0.4167
509.51	4.5	1.4132	-0.05	hard_par	10	 15.871	2 months	60	0.009785	y	1	510.92	514.02	493.5	95	509.5088	4.5	hard_par	n/a	0.5833
514.75	4.5	0.8788	 2.00	easy_par	10	 28.540	2 months	60	0.030900	y	1	515.63	519.27	498.75	96	514.7531	4.5	easy_par	0.6042	n/a
520.01	4.5	1.1228	 2.00	easy_par	10	122.785	1 year	365	0.030900	y	1	521.14	524.53	504	97	520.0139	4.5	easy_par	0.6042	n/a
525.26	4.5	1.3585	 1.90	easy_par	5	  6.045	1 week	7	0.029870	y	1	526.62	529.77	509.25	98	525.2582	4.5	easy_par	0.6042	n/a
530.50	4.5	0.6096	-0.01	hard_par	5	 23.610	1 year	365	0.010197	y	1	531.11	535.02	514.5	99	530.5025	4.5	hard_par	n/a	0.5833
535.76	4.5	0.8140	 0.01	hard_par	10	 47.971	1 year	365	0.010403	y	1	536.58	540.28	519.75	100	535.7633	4.5	hard_par	n/a	0.5833
541.01	4.5	1.1864	-0.95	easy_par	5	  5.309	4 months	120	0.000515	b	0	542.19	545.52	525	101	541.0075	4.5	easy_par	-0.3958	n/a
551.51	4.5	0.7439	-0.05	hard_par	5	  5.098	2 days	2	0.009785	b	0	552.26	556.03	535.5	103	551.5128	4.5	hard_par	n/a	-0.4167
556.76	4.5	1.6106	 0.05	hard_par	5	  6.136	3 weeks	21	0.010815	b	0	558.37	561.27	540.75	104	556.7569	4.5	hard_par	n/a	-0.4167
