16.0115	4.5	-0.2917
21.2557	4.5	-0.2917
31.7608	4.5	-0.2917
37.0053	4.5	-0.2917
47.5103	4.5	0.7083
52.7546	4.5	-0.2917
58.0154	4.5	-0.2917
79.0091	4.5	-0.2917
84.2534	4.5	0.7083
89.5143	4.5	-0.2917
94.7586	4.5	0.7083
121.0131	4.5	-0.2917
136.7624	4.5	-0.2917
142.0068	4.5	-0.2917
152.5119	4.5	0.7083
178.7665	4.5	-0.2917
194.5159	4.5	0.7083
199.7603	4.5	-0.2917
226.0146	4.5	-0.2917
231.2590	4.5	0.7083
241.7641	4.5	-0.2917
252.2528	4.5	-0.2917
257.5136	4.5	-0.2917
268.0022	4.5	-0.2917
273.2628	4.5	-0.2917
283.7515	4.5	0.7083
289.0124	4.5	-0.2917
304.7618	4.5	-0.2917
310.0060	4.5	0.7083
325.7554	4.5	-0.2917
331.0163	4.5	-0.2917
352.0099	4.5	-0.2917
362.5152	4.5	-0.2917
373.0038	4.5	-0.2917
378.2647	4.5	0.7083
383.5088	4.5	-0.2917
404.5025	4.5	-0.2917
425.5128	4.5	-0.2917
441.2623	4.5	0.7083
457.0115	4.5	0.7083
462.2560	4.5	-0.2917
472.7611	4.5	-0.2917
488.5105	4.5	-0.2917
499.0156	4.5	0.7083
504.2598	4.5	-0.2917
509.5041	4.5	0.7083
520.0092	4.5	0.7083
535.7587	4.5	-0.2917
