onset	duration	reaction_time	trial_number	trial_type	button_pressed	action	explode_trial	trial_value	trial_cumulative_value	payoff_level	onset_orig	duration_orig	trial_type_orig
0.0222664620014257	2	1.32846445599898	1	BALOON	b	ACCEPT	0	0.25	0.75	0.25	0.0223	1.3285	accept
2.82708231300057	2	0.628088003999437	1	BALOON	b	ACCEPT	0	0.25	1	0.25	2.8271	0.6281	accept
4.53635648700038	2	0.952030901000398	1	BALOON	b	ACCEPT	0	0.25	1.25	0.25	4.5364	0.952	accept
7.02576243499971	2	0.704162003001329	1	BALOON	b	ACCEPT	0	0.25	1.5	0.25	7.0258	0.7042	accept
9.68108632800067	2	0.886273762000201	1	BALOON	y	CASHOUT	0	0	1.5	0.25	9.6811	0.8863	reject
13.7139805340012	2	0.613272616999893	2	BALOON	b	ACCEPT	0	0.25	0.75	0.25	13.714	0.6133	accept
15.8713667009997	2	0.448423038000328	2	BALOON	b	ACCEPT	0	0.25	1	0.25	15.8714	0.4484	accept
17.8461434750006	2	0.626067449999027	2	BALOON	b	ACCEPT	0	0.25	1.25	0.25	17.8461	0.6261	accept
19.8377441660014	2	0.617657178998343	2	BALOON	b	ACCEPT	0	0.25	1.5	0.25	19.8377	0.6177	accept
21.6135008230012	2	0.561745168999551	2	BALOON	b	ACCEPT	0	0.25	1.75	0.25	21.6135	0.5617	accept
24.0364308950011	2	0.795573821000289	2	BALOON	y	CASHOUT	0	0	1.75	0.25	24.0364	0.7956	reject
28.0195105010007	2	0.548236980999718	3	BALOON	b	ACCEPT	1	0.25	0.75	0.25	28.0195	0.5482	accept
30.376034375	2	0.352050796000185	3	BALOON	b	ACCEPT	1	0.25	1	0.25	30.376	0.3521	accept
31.9194962710008	2	0.456513715998881	3	BALOON	b	ACCEPT	1	0.25	1.25	0.25	31.9195	0.4565	accept
34.2762385349997	2	0.475032006001129	3	BALOON	b	ACCEPT	1	0.25	1.5	0.25	34.2762	0.475	accept
35.8359745930011	2	0.756335284999295	3	BALOON	b	ACCEPT	1	0.25	1.75	0.25	35.836	0.7563	accept
37.9104881510011	2	0.561595306999152	3	BALOON	b	ACCEPT	1	0.25	2	0.25	37.9105	0.5616	accept
39.5866326369996	2	0.732785131000128	3	BALOON	b	ACCEPT	1	0.25	2.25	0.25	39.5866	0.7328	accept
41.8936883879996	2	0	3	BALOON	n/a	EXPLODE	1	0	2.25	0.25	41.8937	0.5983	explode
45.5612543910011	2	0.366129684000043	4	BALOON	b	ACCEPT	0	0.25	0.75	0.25	45.5613	0.3661	accept
47.7187963340002	2	0.320782532000521	4	BALOON	b	ACCEPT	0	0.25	1	0.25	47.7188	0.3208	accept
49.8926990609998	2	0.275411502001589	4	BALOON	b	ACCEPT	0	0.25	1.25	0.25	49.8927	0.2754	accept
52.1663722780013	2	0.337724909999451	4	BALOON	b	ACCEPT	0	0.25	1.5	0.25	52.1664	0.3377	accept
53.9254975020012	2	0.674595985999986	4	BALOON	b	ACCEPT	0	0.25	1.75	0.25	53.9255	0.6746	accept
55.8671796119997	2	0.58839364600135	4	BALOON	y	CASHOUT	0	0	1.75	0.25	55.8672	0.5884	reject
59.8335831730001	2	0.670727802000329	5	BALOON	b	ACCEPT	0	0.25	0.75	0.25	59.8336	0.6707	accept
61.5761126540001	2	0.360049660999721	5	BALOON	b	ACCEPT	0	0.25	1	0.25	61.5761	0.36	accept
63.1858991080007	2	0.749759196000014	5	BALOON	b	ACCEPT	0	0.25	1.25	0.25	63.1859	0.7498	accept
65.6753546110012	2	0.332047939999029	5	BALOON	b	ACCEPT	0	0.25	1.5	0.25	65.6754	0.332	accept
67.3183175260001	2	0.649191704000259	5	BALOON	b	ACCEPT	0	0.25	1.75	0.25	67.3183	0.6492	accept
69.2434356579997	2	0.913434282001617	5	BALOON	b	ACCEPT	0	0.25	2	0.25	69.2434	0.9134	accept
72.0813051189998	2	0.613575867000691	5	BALOON	y	CASHOUT	0	0	2	0.25	72.0813	0.6136	reject
76.6285165570007	2	0.394461706000584	6	BALOON	b	ACCEPT	1	0.25	0.75	0.25	76.6285	0.3945	accept
78.4375426860006	2	0.369436214999951	6	BALOON	b	ACCEPT	1	0.25	1	0.25	78.4375	0.3694	accept
80.3627208280013	2	0.357398006999574	6	BALOON	b	ACCEPT	1	0.25	1.25	0.25	80.3627	0.3574	accept
82.7523976330012	2	0.359386459998859	6	BALOON	b	ACCEPT	1	0.25	1.5	0.25	82.7524	0.3594	accept
84.5613778440002	2	0.358560930000749	6	BALOON	b	ACCEPT	1	0.25	1.75	0.25	84.5614	0.3586	accept
86.8350682680011	2	0	6	BALOON	n/a	EXPLODE	1	0	1.75	0.25	86.8351	0.5983	explode
93.8716716489998	2	0.424695137000526	7	BALOON	b	ACCEPT	0	0.25	0.75	0.25	93.8717	0.4247	accept
96.2280871190014	2	0.291790219998802	7	BALOON	b	ACCEPT	0	0.25	1	0.25	96.2281	0.2918	accept
98.5184444930001	2	0.416956238001148	7	BALOON	b	ACCEPT	0	0.25	1.25	0.25	98.5184	0.417	accept
100.924941000001	2	0.737863379999908	7	BALOON	b	ACCEPT	0	0.25	1.5	0.25	100.9249	0.7379	accept
102.88315041	2	0.484580738000659	7	BALOON	y	CASHOUT	0	0	1.5	0.25	102.8832	0.4846	reject
106.584004918001	2	0.486921543999415	8	BALOON	b	ACCEPT	0	0.25	0.75	0.25	106.584	0.4869	accept
108.940618366001	2	0.346586816000126	8	BALOON	b	ACCEPT	0	0.25	1	0.25	108.9406	0.3466	accept
111.048260684001	2	0.00296141999933752	8	BALOON	b	ACCEPT	0	0.25	1.25	0.25	111.0483	0.003	accept
112.508746330001	2	1.25274557000012	8	BALOON	b	ACCEPT	0	0.25	1.5	0.25	112.5087	1.2527	accept
115.047830405001	2	0.536526953999783	8	BALOON	y	CASHOUT	0	0	1.5	0.25	115.0478	0.5365	reject
118.682219282	2	0.692829693000022	9	BALOON	b	ACCEPT	0	0.25	0.75	0.25	118.6822	0.6928	accept
120.789902196	2	0.321674500000881	9	BALOON	b	ACCEPT	0	0.25	1	0.25	120.7899	0.3217	accept
